ERR1913060.381__1.381	820__A7V092__hldE
ERR1913060.44845__1.44845	1262930__R6AXR1__BN693_00352
ERR1913060.44967__1.44967	47678__R5UAF6__ERS852494_02966
ERR1913060.45147__1.45147	1262930__R6AES4__BN693_02093
ERR1913060.45212__1.45212	410072__C0BC88__DXD67_11180
ERR1913060.45298__1.45298	2293125__A0A374BUM7__DW917_12980
ERR1913060.45356__1.45356	28116__A0A1Y4V8A3__HMPREF1069_03044
ERR1913060.45575__1.45575	28118__R6F7J8__Odosp_3206
ERR1913060.45738__1.45738	1262992__R5CXM8__BN795_01024
ERR1913060.45822__1.45822	1308__A0A2U2M573__CDA68_01350
ERR1913060.45803__1.45803	2293125__A0A374CMK5__DW917_00330
ERR1913060.46031__1.46031	29361__B6FRT6__CLONEX_02860
ERR1913060.46218__1.46218	33025__A0A395JHB7__C8D73_101754
ERR1913060.46230__1.46230	1262930__R6A468__BN693_01366
ERR1913060.46255__1.46255	544644__GCA_001915615.1_00027
ERR1913060.46302__1.46302	418240__A0A174QSP2__kinA_1
ERR1913060.46375__1.46375	820__R7E9Z4__DXC68_06065
ERR1913060.46492__1.46492	74426__nifJ
ERR1913060.46624__1.46624	1262924__R7HKP8__BN585_01113
ERR1913060.46722__1.46722	301301__A0A395VA63__sbcC
ERR1913060.46765__1.46765	310298__B3JPD1__BACCOP_02317
ERR1913060.47001__1.47001	410072__A0A174QU55__luxQ
ERR1913060.47359__1.47359	165179__D1PGU8__PREVCOP_06463
ERR1913060.47400__1.47400	166486__D4KUC4__arcB_1
ERR1913060.47410__1.47410	820__A0A3E4W6P0__gmhA
ERR1913060.47421__1.47421	166486__D4KWZ7__cph2_5
ERR1913060.47480__1.47480	166486__D4KJ71__ERS852572_03479
ERR1913060.47482__1.47482	166486__R6AZI2__ydaF
ERR1913060.47528__1.47528	556259__I0PYM3__BSGG_5385
ERR1913060.47566__1.47566	166486__D4KXA3__ROSINTL182_05894
ERR1913060.47586__1.47586	29361__B6FT60__CLONEX_03337
ERR1913060.47637__1.47637	1628085__A0A3E2XRQ2__C7386_10552
ERR1913060.47677__1.47677	410072__A0A174IQI6__ERS852574_01030
ERR1913060.47792__1.47792	418240__A0A174D0Q2__ERS852478_02068
ERR1913060.47837__1.47837	39488__C0EY66__prkC_1
ERR1913060.47868__1.47868	165179__A0A174SA26__PREVCOP_05758
ERR1913060.48454__1.48454	39496__A5Z5G7__EUBVEN_00947
ERR1913060.48565__1.48565	46503__R6X1R0__ERS852463_00596
ERR1913060.48650__1.48650	165179__A0A3E5DV57__DXB80_11400
ERR1913060.48748__1.48748	1262739__R6MRD4__BN659_02013
ERR1913060.48762__1.48762	853__A0A174CVG7__CGS58_09335
ERR1913060.48989__1.48989	165179__A0A3E5A6S0__PREVCOP_04351
ERR1913060.49192__1.49192	821__A6L0C7__ERS852556_03520
ERR1913060.49196__1.49196	818__A0A139KDV3__HMPREF2534_02467
ERR1913060.49208__1.49208	28116__A0A139KS89__HMPREF2532_04387
ERR1913060.49292__1.49292	544644__GCA_001915615.1_01797
ERR1913060.49627__1.49627	39496__A5Z3N0__EUBVEN_00276
ERR1913060.49742__1.49742	1262948__R7EA06__BN671_01316
ERR1913060.49747__1.49747	853__A0A3E2U7E6__ERS852582_01640
ERR1913060.49850__1.49850	371601__I9AKJ4__B5E50_07535
ERR1913060.49890__1.49890	2293125__A0A374BSW4__DW917_13420
ERR1913060.50046__1.50046	820__A0A173WZS4__DXD90_10250
ERR1913060.50107__1.50107	165179__A0A3E5ED28__PREVCOP_06655
ERR1913060.50296__1.50296	1150298__A0A174RJ10__ERS852535_00223
ERR1913060.50371__1.50371	301301__A0A173Z460__sunS_1
ERR1913060.50354__1.50354	1099853__R7DMC8__NSB1T_00120
ERR1913060.50576__1.50576	166486__D4KYB5__mcp3_2
ERR1913060.50572__1.50572	2293125__A0A374CJ42__DW917_03305
ERR1913060.50645__1.50645	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.50727__1.50727	2293125__A0A374BY09__DW917_11855
ERR1913060.50926__1.50926	166486__C7GAX1__ERS852572_03188
ERR1913060.51104__1.51104	2293125__A0A374BSW4__DW917_13420
ERR1913060.51243__1.51243	1262930__R6AQF3__BN693_01271
ERR1913060.51298__1.51298	2293125__A0A374C9I8__DW917_06795
ERR1913060.51367__1.51367	1262930__R6A1N0__BN693_00917
ERR1913060.51383__1.51383	216816__D6DBD5__DXC32_04335
ERR1913060.51476__1.51476	2293125__A0A374BUM7__DW917_12980
ERR1913060.51570__1.51570	853__A0A173XRA8__CGS56_09290
ERR1913060.51760__1.51760	165179__D1PAV8__DXB80_13055
ERR1913060.51776__1.51776	39486__B0G7S5__DXD50_04355
ERR1913060.51863__1.51863	853__A0A174BA00__DW905_01145
ERR1913060.51881__1.51881	1150298__R7JUX4__ERS852535_02669
ERR1913060.51953__1.51953	1262924__R7HLU6__BN585_01291
ERR1913060.52096__1.52096	371601__I9A9S3__ERS852396_01220
ERR1913060.52098__1.52098	572010__napA
ERR1913060.52164__1.52164	357276__A0A076IN21__BSEG_03078
ERR1913060.52345__1.52345	301301__A0A395V6G4__ERS852391_00892
ERR1913060.52358__1.52358	820__A0A174NUS8__DXC80_12885
ERR1913060.52406__1.52406	418240__C6JFD7__ERS852523_02475
ERR1913060.52451__1.52451	28052__R7NCD4__ERS852451_00170
ERR1913060.52536__1.52536	823__A0A073I5R7__cloSI
ERR1913060.52562__1.52562	821__A0A0P0M4G3__M099_3092
ERR1913060.52712__1.52712	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.52915__1.52915	310298__B3JKM0__BACCOP_02451
ERR1913060.52954__1.52954	360807__A0A396AIG0__ROSEINA2194_00358
ERR1913060.52943__1.52943	28052__R5HJU0__ERS852451_00148
ERR1913060.53273__1.53273	487174__K0X694__DIT83_09060
ERR1913060.53353__1.53353	33025__A0A395JEP7__C8D73_10844
ERR1913060.53423__1.53423	166486__D4L3K7__ERS852572_00904
ERR1913060.53496__1.53496	165179__A0A174SA26__PREVCOP_05758
ERR1913060.53548__1.53548	218538__C9LR48__GCWU000321_00316
ERR1913060.53594__1.53594	28116__R6JLW4__DHW41_14880
ERR1913060.53597__1.53597	1099853__U5CMJ0__NSB1T_01275
ERR1913060.53780__1.53780	46503__A7AB27__DXB85_00430
ERR1913060.53753__1.53753	371601__D0TQ02__CW3_2465
ERR1913060.53976__1.53976	821__D4VD59__BHV80_04260
ERR1913060.53990__1.53990	165179__A0A3E5AER8__DXB80_07075
ERR1913060.54140__1.54140	165179__A0A3E5AAM8__DXB80_10240
ERR1913060.54192__1.54192	823__A0A174U5E4__BDI_3390
ERR1913060.54285__1.54285	1735__A0A395WAL9__EUBIFOR_01618
ERR1913060.54361__1.54361	2293125__A0A374BV30__DW917_13395
ERR1913060.54464__1.54464	818__A0A3E5HEU1__NCTC10582_02468
ERR1913060.54580__1.54580	301301__A0A395VDE4__ERS852391_00518
ERR1913060.54721__1.54721	166486__D4KXG6__ROSINTL182_08270
ERR1913060.54837__1.54837	39488__C0F0K5__DXD91_02265
ERR1913060.54873__1.54873	820__A0A139JRS5__HMPREF1073_04025
ERR1913060.55017__1.55017	78257__A0A087CUE0__BSAE_1156
ERR1913060.55028__1.55028	1150298__A0A174QZ74__ERS852406_01102
ERR1913060.55152__1.55152	360807__A0A1Q6T3E4__ROSEINA2194_03999
ERR1913060.55219__1.55219	357276__I9R994__BACDOR_04044
ERR1913060.55310__1.55310	1262739__R6MNX4__BN659_01528
ERR1913060.55513__1.55513	310298__B3JNR4__BACCOP_03579
ERR1913060.55624__1.55624	357276__I9R4T1__IY41_06800
ERR1913060.55722__1.55722	310298__B3JFQ2__BACCOP_00703
ERR1913060.55832__1.55832	1262930__R5ZVH8__BN693_01324
ERR1913060.56112__1.56112	166486__D4KUL4__pemA
ERR1913060.56174__1.56174	821__A6L0C7__ERS852556_03520
ERR1913060.56145__1.56145	74426__rpoB
ERR1913060.56282__1.56282	1263044__GCA_000433375.1_03391
ERR1913060.56291__1.56291	1263044__GCA_000433375.1_00023
ERR1913060.56571__1.56571	410072__C0B733__ERS852525_00482
ERR1913060.56574__1.56574	820__A0A174A6K0__M093_0079
ERR1913060.56762__1.56762	1262924__R7HMZ0__BN585_01986
ERR1913060.56815__1.56815	821__A0A174WBC9__ERS852556_03145
ERR1913060.56819__1.56819	1262930__R5ZZ59__BN693_01578
ERR1913060.56885__1.56885	310298__B3JGJ2__BACCOP_00994
ERR1913060.56993__1.56993	46503__A7AG59__ERS852463_00349
ERR1913060.57047__1.57047	165179__A0A174UTZ7__DXC61_06705
ERR1913060.57093__1.57093	46503__R6XAG6__DXB85_14995
ERR1913060.57240__1.57240	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.57246__1.57246	166486__D4KU79__ROSINTL182_06970
ERR1913060.57418__1.57418	2293125__A0A374BUM7__DW917_12980
ERR1913060.57556__1.57556	821__A0A173WG51__BVU_2549
ERR1913060.57659__1.57659	626929__F3PKZ6__B5F24_10665
ERR1913060.57787__1.57787	357276__A0A0K2HDP3__IY41_00705
ERR1913060.58005__1.58005	39486__G1WN57__DORFOR_02477
ERR1913060.58007__1.58007	165179__D1PHC0__PREVCOP_06640
ERR1913060.58496__1.58496	360807__A0A1Q6T8W5__ROSEINA2194_03072
ERR1913060.58621__1.58621	2293125__A0A374BUM7__DW917_12980
ERR1913060.58665__1.58665	2293125__A0A374BUM7__DW917_12980
ERR1913060.58778__1.58778	821__A0A0P0LJ37__DXB82_14270
ERR1913060.59033__1.59033	823__A0A173W404__DHP27_04905
ERR1913060.59262__1.59262	1262930__R6AY75__BN693_00384
ERR1913060.59263__1.59263	1262930__R6A775__BN693_00822
ERR1913060.59315__1.59315	1262930__R6A254__BN693_01006
ERR1913060.59541__1.59541	166486__A0A1Q6S8P7__ROSINTL182_06253
ERR1913060.59789__1.59789	166486__D4L0J8__ROSINTL182_08089
ERR1913060.59851__1.59851	2108523__A0A2P2F3W3__LAWASA_692
ERR1913060.59891__1.59891	1735__B7CEC3__EUBIFOR_02567
ERR1913060.59914__1.59914	818__A0A139KDV3__HMPREF2534_02467
ERR1913060.59986__1.59986	1262930__R6AYG5__BN693_00491
ERR1913060.60036__1.60036	818__A0A139K9H8__C5Z03_23905
ERR1913060.60187__1.60187	357276__B6W1Y5__IY41_11405
ERR1913060.60617__1.60617	165179__D1PGU8__PREVCOP_06463
ERR1913060.60667__1.60667	1262911__R6H1M1__BN557_00925
ERR1913060.60686__1.60686	33039__A0A173U4W1__ERS852502_00464
ERR1913060.60788__1.60788	165179__R6XLJ7__CFT61_06250
ERR1913060.61064__1.61064	1628085__A0A396QCK7__C7386_10670
ERR1913060.61124__1.61124	2293125__A0A374CJ42__DW917_03305
ERR1913060.61432__1.61432	410072__A0A174D6E7__ERS852574_01257
ERR1913060.61465__1.61465	28118__F9ZCN1__B5F99_10605
ERR1913060.61566__1.61566	165179__R6XLJ7__CFT61_06250
ERR1913060.61695__1.61695	166486__C7GE31__ganB_3
ERR1913060.61697__1.61697	1262948__R7E8N3__BN671_01639
ERR1913060.61872__1.61872	310298__B3JJ24__BACCOP_01886
ERR1913060.61878__1.61878	46503__R6Y0Q3__DCY29_15880
ERR1913060.62081__1.62081	487174__K0X2Q8__DDY40_04590
ERR1913060.62105__1.62105	2293125__A0A374BUM7__DW917_12980
ERR1913060.62115__1.62115	820__A0A139KH21__DXC80_01780
ERR1913060.62141__1.62141	1150298__A0A174DQT6__ERS852498_00506
ERR1913060.62175__1.62175	28118__R6FY14__NCTC10826_00745
ERR1913060.62357__1.62357	357276__C3RDQ5__HMPREF1065_03827
ERR1913060.62462__1.62462	165179__A0A3E5AER8__DXB80_07075
ERR1913060.62471__1.62471	853__A0A173XRA8__CGS56_09290
ERR1913060.62571__1.62571	823__A0A174PDQ0__DXC05_08200
ERR1913060.62699__1.62699	2293125__A0A374BUM7__DW917_12980
ERR1913060.62670__1.62670	1262739__R6M9P7__BN659_01903
ERR1913060.62672__1.62672	310298__B3JFQ2__BACCOP_00703
ERR1913060.62727__1.62727	357276__A0A0P0M2G3__BACDOR_03913
ERR1913060.62731__1.62731	820__A0A174LJB2__HMPREF1072_04112
ERR1913060.62733__1.62733	626933__H1DGX0__HMPREF9449_01506
ERR1913060.62768__1.62768	1262746__R5SLM9__BN750_01953
ERR1913060.62742__1.62742	204516__U6RFV1__HMPREF1534_02560
ERR1913060.62889__1.62889	39488__A0A173SQY9__minC
ERR1913060.62843__1.62843	1262930__R5ZWP2__BN693_01542
ERR1913060.62853__1.62853	820__A0A174QLF0__SAMN05444418_109151
ERR1913060.63034__1.63034	165179__A0A229I7F5__DXB80_02650
ERR1913060.63245__1.63245	357276__B6W1J2__BACDOR_03380
ERR1913060.63254__1.63254	165179__D1PCL6__DXB80_13435
ERR1913060.63539__1.63539	823__A0A355XKQ8__DHP27_04010
ERR1913060.63701__1.63701	165179__A0A3E5A5E5__DXC61_13965
ERR1913060.63673__1.63673	487174__K0XF08__DDY40_09050
ERR1913060.63781__1.63781	821__A0A395VLM8__BvMPK_3650
ERR1913060.63795__1.63795	28118__R6FI57__DF785_14020
ERR1913060.63899__1.63899	46503__R6X6Y1__DCY29_15600
ERR1913060.63900__1.63900	821__A0A3E4WAR6__DXD64_10735
ERR1913060.63924__1.63924	2293125__A0A374BUM7__DW917_12980
ERR1913060.64018__1.64018	166486__R6AZI2__ydaF
ERR1913060.64181__1.64181	165179__D1PAV8__DXB80_13055
ERR1913060.64259__1.64259	853__A0A2A7B9I6__DW855_13690
ERR1913060.64418__1.64418	821__A0A174ALF2__BvMPK_3016
ERR1913060.64451__1.64451	204516__U6RDD8__HMPREF1534_02559
ERR1913060.64500__1.64500	166486__D4KPQ7__ROSINTL182_09065
ERR1913060.64503__1.64503	410072__A0A173S248__ERS852525_02992
ERR1913060.64516__1.64516	1262992__R5D1K9__BN795_01025
ERR1913060.64655__1.64655	328814__GCA_004558275.1_00293
ERR1913060.64661__1.64661	357276__A0A076IRV2__BACDOR_02822
ERR1913060.64708__1.64708	1262948__R7E8R3__BN671_00101
ERR1913060.64692__1.64692	1262930__R6A468__BN693_01366
ERR1913060.64849__1.64849	2293125__A0A374CCM7__DW917_05375
ERR1913060.64910__1.64910	360807__A0A173V2S2__phoR_7
ERR1913060.65017__1.65017	166486__D4L1P3__ERS852572_00760
ERR1913060.65073__1.65073	165179__A0A174SA26__PREVCOP_05758
ERR1913060.65111__1.65111	818__A0A3E5HN72__C799_03359
ERR1913060.65249__1.65249	166486__R6AZI2__ydaF
ERR1913060.65335__1.65335	165179__A0A229I3Z6__PREVCOP_03666
ERR1913060.65660__1.65660	823__A6LBY1__ERS852380_00510
ERR1913060.65696__1.65696	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.65709__1.65709	821__A0A0P0LFP6__C5Z04_13890
ERR1913060.65751__1.65751	821__A0A174V2F3__NCTC10583_01474
ERR1913060.65773__1.65773	310298__B3JQJ5__BACCOP_04231
ERR1913060.65788__1.65788	310298__B3JQJ5__BACCOP_04231
ERR1913060.65824__1.65824	1262992__R5CXL4__BN795_01001
ERR1913060.66100__1.66100	165179__D1PGU8__PREVCOP_06463
ERR1913060.66317__1.66317	39496__A5Z7X8__EUBVEN_01818
ERR1913060.66343__1.66343	357276__A0A076IYG1__B5F95_22465
ERR1913060.66425__1.66425	166486__D4KUC4__arcB_1
ERR1913060.66535__1.66535	165179__A0A3E5AER8__DXB80_07075
ERR1913060.66695__1.66695	166486__D4L2C3__ERS852572_01686
ERR1913060.66716__1.66716	2293125__A0A374BSW4__DW917_13420
ERR1913060.66835__1.66835	1262930__R6AQM8__BN693_01323
ERR1913060.66899__1.66899	46503__R6X5E7__PARMER_00245
ERR1913060.66919__1.66919	166486__D4KW38__ERS852572_02341
ERR1913060.67174__1.67174	821__A0A395UNT8__DXD64_15275
ERR1913060.67223__1.67223	2293125__A0A374C9I8__DW917_06795
ERR1913060.67224__1.67224	818__D7IK38__ERS852430_03017
ERR1913060.67279__1.67279	165179__A0A229I3Z6__PREVCOP_03666
ERR1913060.67298__1.67298	487174__K0WUW8__DDY40_02615
ERR1913060.67402__1.67402	165179__A0A229I7F5__DXB80_02650
ERR1913060.67427__1.67427	357276__D1JZM4__HMPREF1065_01278
ERR1913060.67530__1.67530	165179__A0A229I7F5__DXB80_02650
ERR1913060.67785__1.67785	166486__D4KJ71__ERS852572_03479
ERR1913060.68031__1.68031	1262992__R5DE88__BN795_00202
ERR1913060.68120__1.68120	2293125__A0A374BSW4__DW917_13420
ERR1913060.68240__1.68240	1680__A0A076JM61__DXD63_05245
ERR1913060.68311__1.68311	410072__C0B4I4__COPCOM_00043
ERR1913060.68316__1.68316	1262739__R6MRD4__BN659_02013
ERR1913060.68353__1.68353	1262930__R6A1N0__BN693_00917
ERR1913060.68367__1.68367	1262739__R6MRD4__BN659_02013
ERR1913060.68424__1.68424	1262930__R5ZXR2__BN693_01728
ERR1913060.68679__1.68679	357276__I9F327__DXD47_22495
ERR1913060.68878__1.68878	33039__D4M0U3__ERS852577_02211
ERR1913060.69026__1.69026	410072__A0A173S1W0__COPCOM_00541
ERR1913060.69053__1.69053	820__A0A139K5A6__DXB48_12175
ERR1913060.69120__1.69120	357276__A0A076IN30__DXD47_09350
ERR1913060.69205__1.69205	88431__A0A174G8Q6__ERS852526_02711
ERR1913060.69279__1.69279	310298__B3JFK6__BACCOP_00656
ERR1913060.69331__1.69331	33025__A0A395JBA6__C8D73_1039
ERR1913060.69492__1.69492	821__C6ZAA5__ERS852556_00403
ERR1913060.69621__1.69621	360807__A0A0M6WXP1__ROSEINA2194_03223
ERR1913060.69701__1.69701	39488__A0A285PUH7__ERS852450_00520
ERR1913060.69773__1.69773	39491__A0A395UWA3__DXB69_11805
ERR1913060.69779__1.69779	1862668__GCA_001945525.1_00031
ERR1913060.69867__1.69867	1150298__A0A174R4D7__tmpC_2
ERR1913060.69869__1.69869	572010__sigA
ERR1913060.69889__1.69889	165179__D1PHC0__PREVCOP_06640
ERR1913060.70388__1.70388	165179__D1PGU8__PREVCOP_06463
ERR1913060.70673__1.70673	821__A0A396F9T7__M097_3427
ERR1913060.70861__1.70861	2293125__A0A374BUM7__DW917_12980
ERR1913060.71068__1.71068	820__A7V049__DXB48_04755
ERR1913060.71196__1.71196	357276__A0A076IYE6__IY41_04275
ERR1913060.71304__1.71304	39496__A5Z9A7__EUBVEN_02302
ERR1913060.71429__1.71429	853__E2ZGD9__C7J97_11715
ERR1913060.71504__1.71504	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.71512__1.71512	46503__K5ZKR1__dnaB
ERR1913060.71653__1.71653	1262930__R6AX76__BN693_00292
ERR1913060.71790__1.71790	2293125__A0A374CMK5__DW917_00330
ERR1913060.71942__1.71942	853__A0A174CVG7__CGS58_09335
ERR1913060.71971__1.71971	357276__A0A076IN21__BSEG_03078
ERR1913060.72022__1.72022	821__D4VD59__BHV80_04260
ERR1913060.72196__1.72196	1262948__R7ED42__BN671_00464
ERR1913060.72249__1.72249	821__A0A0P0M2J4__DXD46_10295
ERR1913060.72330__1.72330	310298__B3JGJ2__BACCOP_00994
ERR1913060.72547__1.72547	1262930__R5ZZI5__BN693_01682
ERR1913060.72731__1.72731	88431__A6BEH2__DXB16_13325
ERR1913060.72850__1.72850	165179__D1PHM6__DXC61_06700
ERR1913060.72964__1.72964	823__A0A355XIK0__CEQ22_011965
ERR1913060.72975__1.72975	2293125__A0A374BY09__DW917_11855
ERR1913060.73008__1.73008	410072__C0BAH4__COPCOM_02077
ERR1913060.73012__1.73012	310298__B3JQJ5__BACCOP_04231
ERR1913060.73033__1.73033	165179__A0A174IPI3__CFT61_10940
ERR1913060.73104__1.73104	1262992__R5CXM8__BN795_01024
ERR1913060.73106__1.73106	626933__H1DGX0__HMPREF9449_01506
ERR1913060.73135__1.73135	1262739__R6MMI4__BN659_01195
ERR1913060.73249__1.73249	820__A0A139K8N1__ERS852554_00951
ERR1913060.73504__1.73504	33025__A0A395JAF6__C8D73_10758
ERR1913060.73813__1.73813	166486__C7G8R8__ROSINTL182_06294
ERR1913060.73896__1.73896	544644__GCA_001915615.1_02237
ERR1913060.73970__1.73970	165179__A0A3E5AAM8__DXB80_10240
ERR1913060.74300__1.74300	487174__K0WV63__DIT83_11035
ERR1913060.74505__1.74505	46506__S3YU07__AA415_02597
ERR1913060.74533__1.74533	853__A0A173YYY4__DWZ04_09420
ERR1913060.74544__1.74544	39496__A5Z671__EUBVEN_01204
ERR1913060.74590__1.74590	1262930__R6A2Q0__BN693_00487
ERR1913060.74852__1.74852	853__A0A2A7A4A9__C4N21_14870
ERR1913060.74971__1.74971	1796613__A0A1V0QDA8__A4V03_02465
ERR1913060.75045__1.75045	626929__R6L8P6__HMPREF9445_03047
ERR1913060.75203__1.75203	39488__C0F0P8__EUBHAL_03272
ERR1913060.75252__1.75252	357276__A0A076IRX4__ABI39_13585
ERR1913060.75429__1.75429	1262911__R6GSH8__BN557_00939
ERR1913060.75559__1.75559	821__A0A174NM17__lacZ_6
ERR1913060.75568__1.75568	1262930__R6AQM8__BN693_01323
ERR1913060.75654__1.75654	310298__B3JQJ5__BACCOP_04231
ERR1913060.75756__1.75756	28117__B0MWC6__BHV66_00965
ERR1913060.75733__1.75733	820__A0A139KG60__M094_2679
ERR1913060.75769__1.75769	28118__F9Z3G8__B5F99_01835
ERR1913060.75793__1.75793	1262930__R6A6B2__BN693_00668
ERR1913060.75946__1.75946	74426__purC
ERR1913060.76054__1.76054	2293125__A0A374CMK5__DW917_00330
ERR1913060.76078__1.76078	310298__B3JI31__BACCOP_01543
ERR1913060.76080__1.76080	1262924__R7HM17__BN585_01318
ERR1913060.76117__1.76117	1262930__R6A468__BN693_01366
ERR1913060.76215__1.76215	1150298__A0A174DTK6__ERS852498_00510
ERR1913060.76482__1.76482	818__C6IIW4__dapH_1
ERR1913060.76530__1.76530	823__A0A355XN36__DXB14_02385
ERR1913060.76537__1.76537	39488__C0F0P7__ERS852578_02651
ERR1913060.76557__1.76557	33039__D4M4L0__ERS852577_02891
ERR1913060.76587__1.76587	166486__D4KVA1__ROSINTL182_06909
ERR1913060.76771__1.76771	28116__C3R0H4__DXD69_00155
ERR1913060.76935__1.76935	823__A6L930__DDY96_14995
ERR1913060.76963__1.76963	46503__R5DLM3__HMPREF1078_03417
ERR1913060.77062__1.77062	821__A0A173WG51__BVU_2549
ERR1913060.77406__1.77406	823__D7ILK2__ERS852380_00031
ERR1913060.77517__1.77517	166486__D4KWN4__ERS852572_01865
ERR1913060.77604__1.77604	165179__D1PHC0__PREVCOP_06640
ERR1913060.77708__1.77708	39488__A0A374MV67__DXD91_15895
ERR1913060.77796__1.77796	166486__A0A1Q6S8P7__ROSINTL182_06253
ERR1913060.77822__1.77822	310298__B3JK97__BACCOP_02326
ERR1913060.77941__1.77941	853__A0A173T6P2__DWZ46_14595
ERR1913060.78168__1.78168	418240__C6JEJ0__ERS852478_00752
ERR1913060.78150__1.78150	39488__C0EVS1__ERS852450_02297
ERR1913060.78336__1.78336	33039__D4M5J1__spoIIIAE_2
ERR1913060.78360__1.78360	820__A0A3E4W9W8__C801_01069
ERR1913060.78774__1.78774	357276__B6W1Y1__BSEG_03960
ERR1913060.78755__1.78755	165179__A0A3E5A6S0__PREVCOP_04351
ERR1913060.78834__1.78834	166486__C7GAX1__ERS852572_03188
ERR1913060.78869__1.78869	745368__A0A1T4Y2M2__SAMN02745178_02631
ERR1913060.79031__1.79031	1262992__R5DCN3__BN795_00359
ERR1913060.79463__1.79463	821__C3RB94__DXC03_15585
ERR1913060.79568__1.79568	384638__B7AN60__BACPEC_00112
ERR1913060.79671__1.79671	853__A0A2A7A4A9__C4N21_14870
ERR1913060.79811__1.79811	28116__I8Y7V6__HMPREF1017_02728
ERR1913060.79816__1.79816	1262930__R6A468__BN693_01366
ERR1913060.80055__1.80055	165179__A0A174SA26__PREVCOP_05758
ERR1913060.80142__1.80142	1735__B7CDA5__EUBIFOR_02186
ERR1913060.80167__1.80167	410072__A0A173XU61__ykvU
ERR1913060.80301__1.80301	821__A0A174V2F3__NCTC10583_01474
ERR1913060.80652__1.80652	165179__D1PGU8__PREVCOP_06463
ERR1913060.80678__1.80678	1262992__R5D559__BN795_00706
ERR1913060.80969__1.80969	1735__B7C8T4__EUBIFOR_00588
ERR1913060.80979__1.80979	487174__K0X773__DIT83_07170
ERR1913060.81041__1.81041	2293125__A0A374BUM7__DW917_12980
ERR1913060.81049__1.81049	166486__A0A173VSA0__ROSINTL182_06124
ERR1913060.81168__1.81168	28052__R7NCD4__ERS852451_00170
ERR1913060.81188__1.81188	1535__A7VPZ3__CH238_09615
ERR1913060.81275__1.81275	357276__A0A076IYG1__B5F95_22465
ERR1913060.81322__1.81322	39488__A0A173SMQ7__EUBHAL_00819
ERR1913060.81532__1.81532	410072__C0BC63__ERS852525_02815
ERR1913060.81636__1.81636	1150298__A0A174HEB6__ypdC_2
ERR1913060.81693__1.81693	166486__D4KZI1__ERS852572_00422
ERR1913060.81779__1.81779	357276__I9R994__BACDOR_04044
ERR1913060.81879__1.81879	47678__R5U7L8__DXB67_16595
ERR1913060.81930__1.81930	2293125__A0A374BUM7__DW917_12980
ERR1913060.82116__1.82116	626932__G5H6T1__HMPREF9450_00641
ERR1913060.82277__1.82277	820__A0A174F0C1__nreB
ERR1913060.82326__1.82326	357276__A0A0K2HHN3__GV66_08845
ERR1913060.82397__1.82397	820__A0A174QT76__B5G17_18060
ERR1913060.82392__1.82392	165179__A0A174UTZ7__DXC61_06705
ERR1913060.82416__1.82416	818__A0A0N7IAB5__SAMN05216253_10880
ERR1913060.82630__1.82630	821__A0A174NM17__lacZ_6
ERR1913060.82835__1.82835	823__A0A173UDF6__CEQ22_003270
ERR1913060.83020__1.83020	823__A0A355XH29__lolE_1
ERR1913060.83080__1.83080	853__A0A3E2U7E6__ERS852582_01640
ERR1913060.83173__1.83173	1150298__R7JT48__gsiA_6
ERR1913060.83211__1.83211	360807__A0A173ZAC7__ROSEINA2194_01522
ERR1913060.83402__1.83402	820__A0A3E4VZT7__DXB48_16145
ERR1913060.83733__1.83733	820__A0A1Q6IDS8__chtA
ERR1913060.83917__1.83917	78257__A0A087CUE0__BSAE_1156
ERR1913060.83963__1.83963	821__A0A0P0M405__DXC02_15075
ERR1913060.84120__1.84120	410072__C0B830__ERS852525_01946
ERR1913060.84090__1.84090	165179__A0A3E5DN34__DXC61_07865
ERR1913060.84650__1.84650	204516__U6R8Z4__HMPREF1534_03879
ERR1913060.84699__1.84699	418240__C6JFB3__ERS852523_02503
ERR1913060.84781__1.84781	28116__C3QQN3__CUY_4207
ERR1913060.84749__1.84749	821__A0A395UNT8__DXD64_15275
ERR1913060.84878__1.84878	2293125__A0A374C9I8__DW917_06795
ERR1913060.85037__1.85037	165179__A0A229I2W6__PREVCOP_04332
ERR1913060.85119__1.85119	28116__A0A3D2LPA1__CUY_3388
ERR1913060.85267__1.85267	310298__B3JPR1__BACCOP_03861
ERR1913060.85368__1.85368	2293125__A0A374BY09__DW917_11855
ERR1913060.85401__1.85401	823__A0A073I748__M096_3057
