study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	base_count	fastq_ftp	submitted_ftp	sra_ftp
PRJEB17784	SAMEA103958133	ERX1973675	ERR1913098	408170	human gut metagenome	7980361	1423824629	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913098/ERR1913098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913098/ERR1913098_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913098/PD-19-11-0-0_14s005978-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913098/PD-19-11-0-0_14s005978-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913098
PRJEB17784	SAMEA103958133	ERX1973676	ERR1913099	408170	human gut metagenome	7940484	1411382217	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913099/ERR1913099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913099/ERR1913099_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913099/PD-19-11-0-0_14s005978-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913099/PD-19-11-0-0_14s005978-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913099
PRJEB17784	SAMEA103958140	ERX1973677	ERR1913100	408170	human gut metagenome	7290671	1234424599	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913100/ERR1913100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913100/ERR1913100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913100/CO-08-11-0-0_15s013032-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913100/CO-08-11-0-0_15s013032-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913100
PRJEB17784	SAMEA103958140	ERX1973678	ERR1913101	408170	human gut metagenome	7089617	1199992967	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913101/ERR1913101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913101/ERR1913101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913101/CO-08-11-0-0_15s013032-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913101/CO-08-11-0-0_15s013032-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913101
PRJEB17784	SAMEA103958140	ERX1973679	ERR1913102	408170	human gut metagenome	7097290	1201377488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913102/ERR1913102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913102/ERR1913102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913102/CO-08-11-0-0_15s013032-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913102/CO-08-11-0-0_15s013032-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913102
PRJEB17784	SAMEA103958140	ERX1973680	ERR1913103	408170	human gut metagenome	7110044	1205683799	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913103/ERR1913103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913103/ERR1913103_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913103/CO-08-11-0-0_15s013032-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913103/CO-08-11-0-0_15s013032-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913103
PRJEB17784	SAMEA103958122	ERX1973681	ERR1913104	408170	human gut metagenome	9159808	1639512349	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913104/ERR1913104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913104/ERR1913104_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913104/PD-04-11-0-0_14s005982-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913104/PD-04-11-0-0_14s005982-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913104
PRJEB17784	SAMEA103958122	ERX1973682	ERR1913105	408170	human gut metagenome	9097353	1630349680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913105/ERR1913105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913105/ERR1913105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913105/PD-04-11-0-0_14s005982-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913105/PD-04-11-0-0_14s005982-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913105
PRJEB17784	SAMEA103958122	ERX1973683	ERR1913106	408170	human gut metagenome	8993501	1614847610	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913106/ERR1913106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913106/ERR1913106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913106/PD-04-11-0-0_14s005982-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913106/PD-04-11-0-0_14s005982-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913106
PRJEB17784	SAMEA103958122	ERX1973684	ERR1913107	408170	human gut metagenome	9040416	1617923032	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913107/ERR1913107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913107/ERR1913107_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913107/PD-04-11-0-0_14s005982-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913107/PD-04-11-0-0_14s005982-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913107
PRJEB17784	SAMEA103958138	ERX1973685	ERR1913108	408170	human gut metagenome	5819519	1304573078	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913108/ERR1913108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913108/ERR1913108_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913108/CO-09-11-0-0_15s012608-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913108/CO-09-11-0-0_15s012608-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913108
PRJEB17784	SAMEA103958138	ERX1973686	ERR1913109	408170	human gut metagenome	7362850	1716110238	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913109/ERR1913109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913109/ERR1913109_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913109/CO-09-11-0-0_15s012608-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913109/CO-09-11-0-0_15s012608-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913109
PRJEB17784	SAMEA103958138	ERX1973687	ERR1913110	408170	human gut metagenome	6186456	1440511894	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913110/ERR1913110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913110/ERR1913110_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913110/CO-09-11-0-0_15s012608-3-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913110/CO-09-11-0-0_15s012608-3-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913110
PRJEB17784	SAMEA103958146	ERX1973688	ERR1913111	408170	human gut metagenome	16534250	1404570946	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913111/ERR1913111.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913111/DC-05-11-0-0_15s013034-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913111/DC-05-11-0-0_15s013034-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913111
PRJEB17784	SAMEA103958146	ERX1973689	ERR1913112	408170	human gut metagenome	15999076	1358882499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913112/ERR1913112.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913112/DC-05-11-0-0_15s013034-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913112/DC-05-11-0-0_15s013034-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913112
PRJEB17784	SAMEA103958146	ERX1973690	ERR1913113	408170	human gut metagenome	15948178	1353076246	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913113/ERR1913113.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913113/DC-05-11-0-0_15s013034-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913113/DC-05-11-0-0_15s013034-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913113
PRJEB17784	SAMEA103958146	ERX1973691	ERR1913114	408170	human gut metagenome	15976008	1357996620	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913114/ERR1913114.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913114/DC-05-11-0-0_15s013034-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913114/DC-05-11-0-0_15s013034-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913114
PRJEB17784	SAMEA103958160	ERX1973692	ERR1913115	408170	human gut metagenome	17529374	3711629891	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913115/ERR1913115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913115/ERR1913115_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913115/DC-13-11-0-0_16s000084-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913115/DC-13-11-0-0_16s000084-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913115
PRJEB17784	SAMEA103958139	ERX1973693	ERR1913116	408170	human gut metagenome	7303796	1712904817	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913116/ERR1913116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913116/ERR1913116_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913116/CO-06-11-0-0_15s012615-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913116/CO-06-11-0-0_15s012615-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913116
PRJEB17784	SAMEA103958139	ERX1973694	ERR1913117	408170	human gut metagenome	9060992	2206050749	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913117/ERR1913117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913117/ERR1913117_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913117/CO-06-11-0-0_15s012615-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913117/CO-06-11-0-0_15s012615-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913117
PRJEB17784	SAMEA103958139	ERX1973695	ERR1913118	408170	human gut metagenome	7733746	1866172891	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913118/ERR1913118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913118/ERR1913118_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913118/CO-06-11-0-0_15s012615-3-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913118/CO-06-11-0-0_15s012615-3-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913118
PRJEB17784	SAMEA103958164	ERX1973696	ERR1913119	408170	human gut metagenome	5222438	1161756039	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913119/ERR1913119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913119/ERR1913119_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913119/PD-26-11-0-0_15s012399-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913119/PD-26-11-0-0_15s012399-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913119
PRJEB17784	SAMEA103958164	ERX1973697	ERR1913120	408170	human gut metagenome	6524937	1523829338	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913120/ERR1913120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913120/ERR1913120_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913120/PD-26-11-0-0_15s012399-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913120/PD-26-11-0-0_15s012399-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913120
PRJEB17784	SAMEA103958164	ERX1973698	ERR1913121	408170	human gut metagenome	5592685	1300098465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913121/ERR1913121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913121/ERR1913121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913121/PD-26-11-0-0_15s012399-3-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913121/PD-26-11-0-0_15s012399-3-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913121
PRJEB17784	SAMEA103958119	ERX1973699	ERR1913122	408170	human gut metagenome	9163465	1589919116	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913122/ERR1913122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913122/ERR1913122_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913122/PD-12-11-0-0_14s005980-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913122/PD-12-11-0-0_14s005980-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913122
PRJEB17784	SAMEA103958119	ERX1973700	ERR1913123	408170	human gut metagenome	9099599	1580435053	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913123/ERR1913123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913123/ERR1913123_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913123/PD-12-11-0-0_14s005980-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913123/PD-12-11-0-0_14s005980-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913123
PRJEB17784	SAMEA103958119	ERX1973701	ERR1913124	408170	human gut metagenome	9075038	1619604556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913124/ERR1913124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913124/ERR1913124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913124/PD-12-11-0-0_14s005980-3-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913124/PD-12-11-0-0_14s005980-3-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913124
PRJEB17784	SAMEA103958119	ERX1973702	ERR1913125	408170	human gut metagenome	9066378	1572615020	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913125/ERR1913125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913125/ERR1913125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913125/PD-12-11-0-0_14s005980-4-1_lane4.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913125/PD-12-11-0-0_14s005980-4-1_lane4.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913125
PRJEB17784	SAMEA103958154	ERX1973703	ERR1913126	408170	human gut metagenome	14789512	3274659840	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913126/ERR1913126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913126/ERR1913126_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913126/CO-10-11-0-0_16s000078-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913126/CO-10-11-0-0_16s000078-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913126
PRJEB17784	SAMEA103958166	ERX1973704	ERR1913127	408170	human gut metagenome	20711977	4719083019	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913127/ERR1913127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913127/ERR1913127_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913127/PD-41-11-0-0_16s000094-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913127/PD-41-11-0-0_16s000094-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913127
PRJEB17784	SAMEA103958148	ERX1973715	ERR1913138	408170	human gut metagenome	3043239	292487372	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913138/ERR1913138.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913138/DC-02-11-0-0_15s012614-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913138
PRJEB17784	SAMEA103958148	ERX1973716	ERR1913139	408170	human gut metagenome	2731962	263355529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913139/ERR1913139.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913139/DC-02-11-0-0_15s012614-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913139
PRJEB17784	SAMEA103958148	ERX1973717	ERR1913140	408170	human gut metagenome	3479577	361501550	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913140/ERR1913140.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913140/DC-02-11-0-0_15s012614-3-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913140
PRJEB17784	SAMEA103958163	ERX1973718	ERR1913141	408170	human gut metagenome	935669	69589469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913141/ERR1913141.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913141/PD-17-11-0-0_14s005967-1-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913141
PRJEB17784	SAMEA103958163	ERX1973719	ERR1913142	408170	human gut metagenome	1025939	76074875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913142/ERR1913142.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913142/PD-17-11-0-0_14s005967-2-1_lane8.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913142
PRJEB17784	SAMEA103958163	ERX1973720	ERR1913143	408170	human gut metagenome	1012816	72665725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913143/ERR1913143.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913143/PD-17-11-0-0_14s005967-3-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913143
PRJEB17784	SAMEA103958163	ERX1973721	ERR1913144	408170	human gut metagenome	1021637	72968789	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913144/ERR1913144.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913144/PD-17-11-0-0_14s005967-4-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913144
PRJEB17784	SAMEA103958125	ERX1973722	ERR1913145	408170	human gut metagenome	888392	68506690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913145/ERR1913145.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913145/PD-22-11-0-0_14s005976-1-1_lane1.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913145
PRJEB17784	SAMEA103958125	ERX1973723	ERR1913146	408170	human gut metagenome	868528	66915188	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913146/ERR1913146.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913146/PD-22-11-0-0_14s005976-2-1_lane2.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913146
PRJEB17784	SAMEA103958125	ERX1973724	ERR1913147	408170	human gut metagenome	803064	62106109	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913147/ERR1913147.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913147/PD-22-11-0-0_14s005976-3-1_lane3.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913147
PRJEB17784	SAMEA103958125	ERX1973725	ERR1913148	408170	human gut metagenome	861860	66559090	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913148/ERR1913148.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913148/PD-22-11-0-0_14s005976-4-1_lane4.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913148
PRJEB17784	SAMEA103958159	ERX1973726	ERR1913149	408170	human gut metagenome	5556419	510843950	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913149/ERR1913149.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913149/DC-12-11-0-0_16s000083-1-1_lane5.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913149
PRJEB17784	SAMEA103958114	ERX1973727	ERR1913150	408170	human gut metagenome	1660755	149714317	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913150/ERR1913150.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913150/PD-21-11-0-0_15s012403-1-1_lane6.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913150
PRJEB17784	SAMEA103958114	ERX1973728	ERR1913151	408170	human gut metagenome	1451907	132061842	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913151/ERR1913151.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR191/ERR1913151/PD-21-11-0-0_15s012403-2-1_lane7.screened.adapter.screened.hg19.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913151
