ERR1912985.39__1.39	820__A7V092__hldE
ERR1912985.32411__1.32411	328814__GCA_004558275.1_00239
ERR1912985.32576__1.32576	1263000__R5EQI3__BN466_00125
ERR1912985.32588__1.32588	818__A0A3E5HNR9__BSIG_1712
ERR1912985.32704__1.32704	818__Q8A3I3__HMPREF2534_00068
ERR1912985.32836__1.32836	310297__R5V814__DXC17_10530
ERR1912985.32964__1.32964	310297__B5CWQ0__DXB87_14670
ERR1912985.33313__1.33313	328814__GCA_004558275.1_00075
ERR1912985.33316__1.33316	820__A7VAR9__ERS852421_00197
ERR1912985.33360__1.33360	310297__B5D3X5__BHV76_01155
ERR1912985.33393__1.33393	357276__I9RD92__BACDOR_04262
ERR1912985.33466__1.33466	821__D4VD59__BHV80_04260
ERR1912985.33474__1.33474	1263109__GCA_000438135.1_00036
ERR1912985.33612__1.33612	328814__GCA_004558275.1_01003
ERR1912985.33653__1.33653	301301__A0A395V944__ERS852391_00514
ERR1912985.33892__1.33892	310297__B5CXJ7__DXB87_06645
ERR1912985.33978__1.33978	820__A0A173YYG4__evgS_3
ERR1912985.34064__1.34064	310297__B5CU49__DXD04_00310
ERR1912985.34352__1.34352	820__A0A173WZS4__DXD90_10250
ERR1912985.34437__1.34437	28117__B0MXG8__ALIPUT_01814
ERR1912985.34547__1.34547	1150298__A0A174KW35__cbbX
ERR1912985.34571__1.34571	310297__B5CXG9__DXB87_06535
ERR1912985.34711__1.34711	487174__K0XES7__HMPREF9448_00566
ERR1912985.34805__1.34805	28117__B0MUL5__ALIPUT_00722
ERR1912985.34823__1.34823	39492__D4JT68__spoIIIE
ERR1912985.34825__1.34825	310297__B5CXJ7__DXB87_06645
ERR1912985.34844__1.34844	338188__R6RPM5__bglX_6
ERR1912985.35116__1.35116	651609__E6KTP7__HMPREF9006_1599
ERR1912985.35331__1.35331	1262986__R6AT92__BN492_00084
ERR1912985.35469__1.35469	46506__S3YBS6__AA415_01011
ERR1912985.35495__1.35495	1263107__GCA_000436995.1_00031
ERR1912985.35552__1.35552	821__A0A395UNT8__DXD64_15275
ERR1912985.35613__1.35613	820__A0A1T4IY71__HMPREF2141_02402
ERR1912985.35628__1.35628	310297__R5VL46__BACPLE_00694
ERR1912985.35677__1.35677	39488__A0A173RHK8__EUBHAL_01709
ERR1912985.35707__1.35707	1262988__R7N577__BN816_02671
ERR1912985.35759__1.35759	46506__B0NRL4__HMPREF1181_00205
ERR1912985.35766__1.35766	820__A0A173YYG4__evgS_3
ERR1912985.35860__1.35860	1150298__R7JMX3__ERS852498_00681
ERR1912985.36011__1.36011	1262761__R6RMH1__BN606_00005
ERR1912985.36128__1.36128	310297__B5CTT3__DXC17_00385
ERR1912985.36187__1.36187	28117__B0MYW7__ALIPUT_02336
ERR1912985.36239__1.36239	133926__E1QVU9__Olsu_1142
ERR1912985.36350__1.36350	1262992__R5DC38__BN795_00276
ERR1912985.36474__1.36474	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.36494__1.36494	818__A0A3E5GXM2__BJP75_025230
ERR1912985.36523__1.36523	216816__B3DRU6__DPC6323_0992
ERR1912985.36592__1.36592	818__A0A139K9H8__C5Z03_23905
ERR1912985.36623__1.36623	310297__B5CUF3__DXB87_07245
ERR1912985.36606__1.36606	301301__A0A395V7U1__ycdT
ERR1912985.36797__1.36797	40520__R7DE21__DXD81_02990
ERR1912985.36833__1.36833	106588__A6NUL8__BACCAP_01900
ERR1912985.36865__1.36865	821__A0A395UNT8__DXD64_15275
ERR1912985.36943__1.36943	487174__K0WUJ5__HMPREF9448_02567
ERR1912985.36971__1.36971	46228__V8CB66__RUMLAC_02810
ERR1912985.36973__1.36973	166486__D4L457__ROSINTL182_07087
ERR1912985.36978__1.36978	310297__B5D495__DXB87_13420
ERR1912985.37009__1.37009	246787__A0A3D6B0E4__BACCELL_02533
ERR1912985.37162__1.37162	28118__R6FJY6__DF785_09470
ERR1912985.37336__1.37336	310297__B5CZI0__BACPLE_02145
ERR1912985.37422__1.37422	239935__A0A2N8IVR0__CXT87_07115
ERR1912985.37500__1.37500	820__A0A3E4RU03__M093_0563
ERR1912985.37536__1.37536	1262986__R5ZYE0__BN492_00151
ERR1912985.37795__1.37795	116085__D4J5G5__DW747_05425
ERR1912985.37851__1.37851	28118__R6FHC4__NCTC10826_00338
ERR1912985.37917__1.37917	357276__B6VT86__IY41_22515
ERR1912985.38128__1.38128	310297__B5CUZ5__BACPLE_00521
ERR1912985.38231__1.38231	328813__A0A1Y3QUT4__B5G41_06975
ERR1912985.38334__1.38334	820__R9I3Q7__HMPREF1072_01668
ERR1912985.38359__1.38359	246787__A0A3D6AXG0__BACCELL_01743
ERR1912985.38420__1.38420	1150298__A0A174R918__ERS852535_01749
ERR1912985.38575__1.38575	357276__I9QPN0__B5F95_09195
ERR1912985.38581__1.38581	310297__B5CZI0__BACPLE_02145
ERR1912985.38704__1.38704	40520__R7DEU2__ERS852394_00085
ERR1912985.38790__1.38790	28116__A0A0J9IIV5__M089_5519
ERR1912985.38817__1.38817	1262992__R5DGC6__BN795_00540
ERR1912985.38827__1.38827	246787__R6KBH9__HMPREF1062_04676
ERR1912985.38815__1.38815	28117__B0MY40__BHV66_05170
ERR1912985.38889__1.38889	820__A0A3E4WA06__ERS852554_03404
ERR1912985.38954__1.38954	301301__A0A395VGH2__dltB_2
ERR1912985.38972__1.38972	310297__B5CXJ7__DXB87_06645
ERR1912985.38975__1.38975	40520__A5ZTX9__DXD81_17900
ERR1912985.39124__1.39124	371601__D6CXF7__BN891_50120
ERR1912985.39204__1.39204	818__A0A174RX04__BJP75_008800
ERR1912985.39323__1.39323	820__A7V9F9__B5G17_14640
ERR1912985.39274__1.39274	820__A0A173XIP7__B5G17_16050
ERR1912985.39333__1.39333	820__A0A139KHD8__ERS417307_00569
ERR1912985.39357__1.39357	569__A0A097QZ42__PU00_16200
ERR1912985.39528__1.39528	1628085__A0A396MGZ2__C7386_12111
ERR1912985.39725__1.39725	33025__A0A395J911__C8D73_1145
ERR1912985.39779__1.39779	246787__A0A0P0G254__axeA1_2
ERR1912985.39819__1.39819	28052__R6K5E4__sepF
ERR1912985.39918__1.39918	1318__I1ZKM0__ftsQ
ERR1912985.40002__1.40002	239935__A0A2N8I8X8__B5G29_00185
ERR1912985.40079__1.40079	39491__A0A396FF17__EUR_31400
ERR1912985.40064__1.40064	246787__A0A3D6AQP8__AA416_04153
ERR1912985.40245__1.40245	487174__K0WZN5__HMPREF9448_01108
ERR1912985.40385__1.40385	246787__A0A3D6AQP8__AA416_04153
ERR1912985.40441__1.40441	1262761__R6QZS1__BN606_01236
ERR1912985.40500__1.40500	310297__R5W5U2__DXC17_08125
ERR1912985.40590__1.40590	246787__A0A0P0GG22__BACCELL_01899
ERR1912985.40600__1.40600	46228__V8C7M2__RUMLAC_01453
ERR1912985.40629__1.40629	818__R7KV41__Btheta7330_04616
ERR1912985.40636__1.40636	360807__A0A0M6WWU2__ERS852392_02262
ERR1912985.40687__1.40687	1262927__R7EWE4__BN677_01388
ERR1912985.40744__1.40744	1262986__R6A1C7__BN492_00623
ERR1912985.40745__1.40745	569__A0A097QZ42__PU00_16200
ERR1912985.40759__1.40759	1263006__R6LK25__BN515_01963
ERR1912985.40778__1.40778	1160721__W0U3Q4__BHW50_08110
ERR1912985.40854__1.40854	1263006__R6M0N6__BN515_00209
ERR1912985.41024__1.41024	1262886__R6QAM6__BN563_01696
ERR1912985.41079__1.41079	1263006__R6LWV2__BN515_00272
ERR1912985.41109__1.41109	39491__C4ZAT2__ERE_28440
ERR1912985.41256__1.41256	28117__B0MWC6__BHV66_00965
ERR1912985.41353__1.41353	246787__A0A3D6AZF8__BACCELL_02529
ERR1912985.41376__1.41376	310297__B5CTT3__DXC17_00385
ERR1912985.41520__1.41520	1897011__A0A1Q6RI93__BHW41_01175
ERR1912985.41653__1.41653	39491__D6E118__DXB69_05765
ERR1912985.41662__1.41662	820__A0A374Q854__HMPREF1073_03281
ERR1912985.41769__1.41769	410072__A0A173RMJ4__ydfH_1
ERR1912985.41963__1.41963	310297__B5CZW4__BACPLE_02283
ERR1912985.41983__1.41983	357276__A0A076IKP7__BACDOR_04239
ERR1912985.42025__1.42025	310298__B3JII2__BACCOP_01694
ERR1912985.42093__1.42093	46503__R6X5E7__PARMER_00245
ERR1912985.42164__1.42164	1776045__A0A0U5J7K7__BN3456_00132
ERR1912985.42213__1.42213	246787__A0A3D6AXI0__AA416_04256
ERR1912985.42232__1.42232	823__D0TCC2__HMPREF1075_01590
ERR1912985.42274__1.42274	818__A0A139KDW2__HMPREF2534_02537
ERR1912985.42296__1.42296	310297__B5CXG7__DXD04_11450
ERR1912985.42333__1.42333	357276__B6VXX7__HMPREF1063_02683
ERR1912985.42431__1.42431	329854__R7E733__DXD57_00120
ERR1912985.42498__1.42498	546367__E5YDJ5__AL518_16850
ERR1912985.42505__1.42505	1263006__R6M176__BN515_00274
ERR1912985.42519__1.42519	487174__R5F4K8__HMPREF9448_01532
ERR1912985.42552__1.42552	310297__B5CV67__DXD04_03690
ERR1912985.42592__1.42592	1535__A7VS87__CLOLEP_01425
ERR1912985.42617__1.42617	1965604__A0A1Y4F013__B5F54_08905
ERR1912985.42629__1.42629	28117__B0MYM2__BHV66_04910
ERR1912985.42670__1.42670	820__A0A139K4W1__M093_0353
ERR1912985.42736__1.42736	28118__F9ZAS2__B5F93_06130
ERR1912985.42794__1.42794	1262945__R6YIH0__BN600_01967
ERR1912985.42800__1.42800	357276__I9F327__DXD47_22495
ERR1912985.42801__1.42801	820__A7V470__HMPREF1072_02076
ERR1912985.42886__1.42886	46506__S3YBS6__AA415_01011
ERR1912985.42887__1.42887	357276__I9F327__DXD47_22495
ERR1912985.43130__1.43130	310297__B5CTT3__DXC17_00385
ERR1912985.43151__1.43151	39491__A0A395V0H3__ERS852417_01192
ERR1912985.43286__1.43286	246787__A0A3D6AQP8__AA416_04153
ERR1912985.43545__1.43545	820__A0A3E4XM43__DXC91_13960
ERR1912985.43856__1.43856	28117__B0MTV0__BHV66_06395
ERR1912985.43865__1.43865	1343__E3CSL0__HMPREF9192_0187
ERR1912985.43987__1.43987	46506__R6LDN0__HMPREF1181_03103
ERR1912985.44005__1.44005	818__A0A174WSX6__Btheta7330_01915
ERR1912985.44041__1.44041	39496__A5Z3N0__EUBVEN_00276
ERR1912985.44016__1.44016	820__A0A1Y3V743__M093_0235
ERR1912985.44133__1.44133	310297__B5CUZ5__BACPLE_00521
ERR1912985.44260__1.44260	1262761__R6QSF1__BN606_01341
ERR1912985.44345__1.44345	46506__A0A108TDB0__DXC34_12240
ERR1912985.44409__1.44409	328814__GCA_004558275.1_00036
ERR1912985.44411__1.44411	39491__A0A396FJJ9__DXB76_11995
ERR1912985.44434__1.44434	246787__A0A0P0G254__axeA1_2
ERR1912985.44476__1.44476	544644__GCA_001915615.1_01912
ERR1912985.44627__1.44627	28117__B0MY41__BHV66_05165
ERR1912985.44580__1.44580	562__P76135__CTY41_23560
ERR1912985.44670__1.44670	1262886__R6QKQ6__BN563_01547
ERR1912985.44734__1.44734	1304__A0A1V0GGK6__SSALIVM18_02250
ERR1912985.44905__1.44905	310297__R5VRJ6__DXC17_13755
ERR1912985.44963__1.44963	820__A0A174Q0F0__DXB48_08080
ERR1912985.45095__1.45095	166486__D4KV78__aroA
ERR1912985.45320__1.45320	310297__R5VBY3__DXC17_13855
ERR1912985.45332__1.45332	1262761__R6QS88__BN606_01626
ERR1912985.45407__1.45407	239935__A0A139TPU7__CXT91_06575
ERR1912985.45591__1.45591	1318__K8MU13__TZ97_01856
ERR1912985.45628__1.45628	39491__A0A173VYV1__DXC13_02710
ERR1912985.45678__1.45678	1262992__R5D1X3__BN795_00176
ERR1912985.45992__1.45992	28116__A0A395VSP8__ERS852555_02642
ERR1912985.46013__1.46013	823__A0A174U5E4__BDI_3390
ERR1912985.46191__1.46191	310297__B5CV67__DXD04_03690
ERR1912985.46225__1.46225	1262886__R6QN23__BN563_00445
ERR1912985.46308__1.46308	310297__B5CTT3__DXC17_00385
ERR1912985.46312__1.46312	310297__B5D2V9__BACPLE_03349
ERR1912985.46321__1.46321	33025__A0A395JBA6__C8D73_1039
ERR1912985.46370__1.46370	649756__B0NWS2__CL2_06980
ERR1912985.46394__1.46394	360807__A0A0M6WIS4__ROSEINA2194_02000
ERR1912985.46423__1.46423	47678__A5ZHJ2__DXB67_12405
ERR1912985.46443__1.46443	357276__I9RCD3__IY41_15070
ERR1912985.46445__1.46445	1263006__R6MQA3__BN515_02104
ERR1912985.46461__1.46461	1262911__R6H1D2__BN557_00855
ERR1912985.46522__1.46522	46506__S3YT03__AA415_01895
ERR1912985.46539__1.46539	1262927__R7F1Y0__BN677_00489
ERR1912985.46634__1.46634	1262986__R5ZXJ8__BN492_01438
ERR1912985.46787__1.46787	246787__A0A3D6AWM8__BACCELL_01963
ERR1912985.46801__1.46801	46506__A0A108TCU0__etk
ERR1912985.46827__1.46827	246787__A0A3D6ARC7__BACCELL_03328
ERR1912985.46846__1.46846	2292352__A0A374UNU9__DXC23_01235
ERR1912985.46910__1.46910	1262948__R7EDA7__BN671_00036
ERR1912985.46992__1.46992	310297__R5VVK0__BACPLE_02007
ERR1912985.47046__1.47046	39491__A0A0M6WNS5__DXC13_02015
ERR1912985.46997__1.46997	246787__R6K756__HMPREF1062_01819
ERR1912985.47085__1.47085	1150298__A0A174R4D7__tmpC_2
ERR1912985.47090__1.47090	28111__E5WZR2__HMPREF1016_02168
ERR1912985.47114__1.47114	820__A0A174CG08__DXB62_13215
ERR1912985.47143__1.47143	46228__B5CTC0__RUMLAC_02743
ERR1912985.47251__1.47251	310297__R5W0Q4__DXC17_13570
ERR1912985.47290__1.47290	487174__K0X665__DIT83_12000
ERR1912985.47319__1.47319	28117__B0MTV3__BHV66_06405
ERR1912985.47321__1.47321	28117__B0MXQ6__ALIPUT_01917
ERR1912985.47334__1.47334	1263006__R6LS76__BN515_00750
ERR1912985.47418__1.47418	28117__B0MWX3__BHV66_03010
ERR1912985.47633__1.47633	1262927__R7F070__BN677_00338
ERR1912985.47776__1.47776	818__A0A0P0FSA3__ERS852557_00283
ERR1912985.47911__1.47911	47678__A5ZEA3__ERS852558_00257
ERR1912985.47985__1.47985	310297__B5CXJ7__DXB87_06645
ERR1912985.48075__1.48075	1099853__G9S4N6__NSB1T_14340
ERR1912985.48129__1.48129	1263006__R6LY93__BN515_00695
ERR1912985.48393__1.48393	46506__B0NSD0__HMPREF1181_00408
ERR1912985.48496__1.48496	853__A0A3E2V168__FAEPRAM212_00929
ERR1912985.48566__1.48566	818__A0A0P0F391__BJP75_009470
ERR1912985.48754__1.48754	1897011__A0A1Q6RE76__BHW41_04850
ERR1912985.48805__1.48805	820__A0A174G065__DXB62_08975
ERR1912985.48839__1.48839	28116__D4WLZ3__C5Z02_24105
ERR1912985.48895__1.48895	310297__B5CZW4__BACPLE_02283
ERR1912985.48932__1.48932	1263006__R6MLL2__BN515_00946
ERR1912985.49036__1.49036	1262886__R6QP39__BN563_00737
ERR1912985.49224__1.49224	1150298__A0A174Q6Q0__ERS852406_00063
ERR1912985.49245__1.49245	562__P26458__cydB
ERR1912985.49379__1.49379	28118__F9Z857__DER54_07670
ERR1912985.49408__1.49408	46506__S3YGB4__DXC41_06355
ERR1912985.49390__1.49390	46503__A0A3E4ZQ73__ERS852463_01043
ERR1912985.49473__1.49473	46506__B0NUC3__SAMN05444283_1019
ERR1912985.49587__1.49587	820__A0A3E4XDK3__ERS852554_03650
ERR1912985.49720__1.49720	301301__A0A173ZW33__RHOM_02600
ERR1912985.49861__1.49861	301301__A0A395V7G5__RHOM_16755
ERR1912985.50169__1.50169	46506__A0A108TAK3__fepA_3
ERR1912985.50236__1.50236	46506__R5JSP7__AA415_01143
ERR1912985.50335__1.50335	246787__A0A0N7IFH2__BcellWH2_02957
ERR1912985.50369__1.50369	820__A0A139K1Y6__DXB48_02610
ERR1912985.50491__1.50491	821__A0A174WBC9__ERS852556_03145
ERR1912985.50565__1.50565	1263044__GCA_000433375.1_00346
ERR1912985.50683__1.50683	820__A0A174GYA8__DXB64_07370
ERR1912985.50823__1.50823	1304__F8LL13__SSALIVM18_08411
ERR1912985.50863__1.50863	310297__R5VXY5__DXB87_12985
ERR1912985.51034__1.51034	1263000__R5ESM1__BN466_01440
ERR1912985.51103__1.51103	357276__I9FRW5__B5F95_21685
ERR1912985.51331__1.51331	1262927__R7EXW0__BN677_01681
ERR1912985.51426__1.51426	39496__A5Z5I2__EUBVEN_00963
ERR1912985.51739__1.51739	310297__B5CUX2__DXB87_15440
ERR1912985.51806__1.51806	1965604__A0A1Y4EU10__B5F54_10830
ERR1912985.51843__1.51843	46506__R6AEZ1__BACSTE_01801
ERR1912985.51998__1.51998	1263000__R5EGP9__BN466_01419
ERR1912985.52115__1.52115	357276__D1JY58__BACDOR_04277
ERR1912985.52178__1.52178	357276__I8VQA2__HMPREF1065_04183
ERR1912985.52194__1.52194	310298__B3JQJ5__BACCOP_04231
ERR1912985.52227__1.52227	239935__R6JAS2__CXU02_10725
ERR1912985.52298__1.52298	310297__B5CUZ5__BACPLE_00521
ERR1912985.52309__1.52309	46506__R6AEZ1__BACSTE_01801
ERR1912985.52372__1.52372	817__A0A139T1Z4__M069_0866
ERR1912985.52404__1.52404	310297__R5W0Z1__BACPLE_02183
ERR1912985.52435__1.52435	1160721__R6UA13__BHW50_07285
ERR1912985.52508__1.52508	246787__A0A0P0GIS1__BcellWH2_02680
ERR1912985.52509__1.52509	544644__GCA_001915615.1_02076
ERR1912985.52566__1.52566	46506__B0NRL7__arlS
ERR1912985.52615__1.52615	820__A0A374MMF0__HMPREF1073_03811
ERR1912985.52647__1.52647	820__R7E9Z4__DXC68_06065
ERR1912985.52656__1.52656	310297__B5CVZ7__DXB87_08345
ERR1912985.52892__1.52892	46506__B0NP81__SAMN05444283_10688
ERR1912985.52958__1.52958	820__R9I3Q7__HMPREF1072_01668
ERR1912985.52962__1.52962	820__A0A173WUD7__DXB48_08055
ERR1912985.53018__1.53018	1263006__R6LKF3__BN515_02083
ERR1912985.53026__1.53026	1262761__R6QUP0__BN606_01674
ERR1912985.53060__1.53060	820__A0A374Q854__HMPREF1073_03281
ERR1912985.53271__1.53271	818__A0A1H7L4U6__BSIG_3287
ERR1912985.53327__1.53327	820__A0A174NUS8__DXC80_12885
ERR1912985.53336__1.53336	818__A0A1H7L4U6__BSIG_3287
ERR1912985.53442__1.53442	357276__A0A076INK2__BSEG_04225
ERR1912985.53538__1.53538	818__Q8A3A6__Btheta7330_00071
ERR1912985.53626__1.53626	328814__GCA_004558275.1_01847
ERR1912985.53897__1.53897	310297__B5D2R6__DXB87_15610
ERR1912985.53918__1.53918	310297__B5CVZ7__DXB87_08345
ERR1912985.53953__1.53953	1262927__R7EXB3__BN677_01826
ERR1912985.53980__1.53980	556259__I0PXW0__BSGG_5187
ERR1912985.54047__1.54047	1263107__GCA_000436995.1_00197
ERR1912985.54068__1.54068	820__A0A174I980__gldH
ERR1912985.54088__1.54088	818__A0A3E5HZF3__HMPREF2534_03697
ERR1912985.54117__1.54117	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1912985.54137__1.54137	28118__R6FBE6__DHW44_11635
ERR1912985.54193__1.54193	310297__B5CVZ7__DXB87_08345
ERR1912985.54195__1.54195	357276__A0A0K2HNG3__HMPREF1064_03004
ERR1912985.54390__1.54390	28117__B0MSS1__ALIPUT_00273
ERR1912985.54400__1.54400	310297__B5CZS7__BACPLE_02243
ERR1912985.54681__1.54681	28117__B0MXR4__BHV66_08025
ERR1912985.54735__1.54735	820__A0A374Q8T2__DXB64_16190
ERR1912985.54887__1.54887	820__A0A174DZ97__SAMN05444418_101240
ERR1912985.54966__1.54966	310297__R5VE18__DXD04_14500
ERR1912985.54974__1.54974	820__A0A3E4W6P0__gmhA
ERR1912985.54987__1.54987	46506__A0A108TCU0__etk
ERR1912985.55003__1.55003	46506__B0NRL4__HMPREF1181_00205
ERR1912985.55006__1.55006	823__A0A073I748__M096_3057
ERR1912985.55100__1.55100	310297__R5VSX6__BHV76_05850
ERR1912985.55148__1.55148	569__A0A1B7KB14__acrR_1
ERR1912985.55194__1.55194	1150298__R7JV71__ERS852498_00755
ERR1912985.55237__1.55237	246787__R6KIG0__BcellWH2_02358
ERR1912985.55283__1.55283	999425__E8K6I6__HMPREF9186_00869
ERR1912985.55287__1.55287	820__A0A3E4WCC2__lptB_1
ERR1912985.55348__1.55348	544645__A0A1U7LBK0__DXC42_07670
ERR1912985.55815__1.55815	246787__R6KCH8__csbC
ERR1912985.55832__1.55832	246787__A0A108T429__BACCELL_00192
ERR1912985.55930__1.55930	1150298__R7JU97__ERS852498_02579
ERR1912985.55964__1.55964	46506__A0A3E4USX2__BACSTE_03107
ERR1912985.56003__1.56003	1263006__R6LN84__BN515_01543
ERR1912985.56004__1.56004	46506__S3YVT5__BACSTE_02352
ERR1912985.56005__1.56005	820__A0A3E4IGB2__HMPREF1073_03893
ERR1912985.56065__1.56065	246787__R6KCH8__csbC
ERR1912985.56134__1.56134	1262886__R6RDI4__BN563_00643
ERR1912985.56268__1.56268	239935__R6J9Y2__CXT85_07000
ERR1912985.56638__1.56638	823__A0A395YZG9__M092_4358
ERR1912985.56650__1.56650	329854__R7E733__DXD57_00120
ERR1912985.56693__1.56693	817__A0A015P1E8__M085_2472
ERR1912985.56680__1.56680	239935__R6J5N6__CXT99_10770
ERR1912985.56727__1.56727	46506__B0NP81__SAMN05444283_10688
ERR1912985.56743__1.56743	487174__K0WXI9__HMPREF9448_02340
ERR1912985.56804__1.56804	818__D7I7V5__BJP75_001030
ERR1912985.56877__1.56877	246787__A0A3D6ARE5__HMPREF1062_01788
ERR1912985.56995__1.56995	28116__A0A1Y4Q1S9__DHW41_02535
ERR1912985.57012__1.57012	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.57086__1.57086	28116__D7J6A7__NCTC11153_02798
ERR1912985.57111__1.57111	360807__C0G081__ERS852444_03377
ERR1912985.57129__1.57129	166486__D4L3K7__ERS852572_00904
ERR1912985.57207__1.57207	28117__B0MY41__BHV66_05165
ERR1912985.57272__1.57272	820__A0A174GYA8__DXB64_07370
ERR1912985.57330__1.57330	301301__A0A395VG51__RHOM_05870
ERR1912985.57394__1.57394	1897011__A0A1Q6REX0__BHW41_04225
ERR1912985.57510__1.57510	328814__GCA_004558275.1_00075
ERR1912985.57824__1.57824	246787__A0A0P0FVC6__BACCELL_03671
ERR1912985.57917__1.57917	1263109__GCA_000438135.1_00333
ERR1912985.57926__1.57926	820__A0A3E4RU03__M093_0563
ERR1912985.58066__1.58066	1160721__W0U3Q4__BHW50_08110
ERR1912985.58164__1.58164	1262761__R6RB22__BN606_01933
ERR1912985.58135__1.58135	487174__K0WWY0__DIT83_10195
ERR1912985.58200__1.58200	820__A0A139JV05__B5G17_18125
ERR1912985.58221__1.58221	28117__B0MTD2__ALIPUT_00428
ERR1912985.58290__1.58290	246787__A0A0P0G254__axeA1_2
ERR1912985.58394__1.58394	214856__I3YK71__ERS852559_02472
ERR1912985.58474__1.58474	2173__A0A1D2WVW7__Msm_0828
ERR1912985.58601__1.58601	328814__GCA_004558275.1_00998
ERR1912985.58607__1.58607	1796652__group_893
ERR1912985.58609__1.58609	47678__R5UGC2__ERS852494_02070
ERR1912985.58627__1.58627	328814__GCA_004558275.1_01621
ERR1912985.58658__1.58658	310297__A0A174A833__DXB87_09380
ERR1912985.58807__1.58807	820__A7VAR9__ERS852421_00197
ERR1912985.58942__1.58942	1262927__R7EX39__BN677_01322
ERR1912985.58928__1.58928	1318__I1ZKQ5__CYK20_09200
ERR1912985.59028__1.59028	821__A0A395US34__C5Z04_18975
ERR1912985.59092__1.59092	823__A0A174WTX5__DD466_11965
ERR1912985.59133__1.59133	246787__A0A0N7IFC5__HMPREF1062_01960
ERR1912985.59192__1.59192	1263109__GCA_000438135.1_01117
ERR1912985.59199__1.59199	360807__C0FVL1__ERS852392_00394
ERR1912985.59392__1.59392	46506__A0A108TCU0__etk
ERR1912985.59458__1.59458	301301__A0A395VAR4__yieL
ERR1912985.59479__1.59479	1263109__GCA_000438135.1_01228
ERR1912985.59591__1.59591	28117__B0MYW7__ALIPUT_02336
ERR1912985.59595__1.59595	1160721__W0U8M9__RBI_II00386
ERR1912985.59670__1.59670	384639__GCA_003096855.1_00494
ERR1912985.59689__1.59689	357276__B6VYT9__HMPREF1063_05030
ERR1912985.59696__1.59696	46506__A0A108TCU0__etk
ERR1912985.59761__1.59761	246787__A0A0P0FV02__AA416_03728
ERR1912985.59766__1.59766	823__A0A174VHT1__DHP27_04775
ERR1912985.59878__1.59878	310297__B5D370__DXC17_06570
ERR1912985.59913__1.59913	310297__B5D2V9__BACPLE_03349
ERR1912985.59946__1.59946	1522__G1VRP4__ATF84_101400
ERR1912985.60194__1.60194	820__A7VAR9__ERS852421_00197
ERR1912985.60618__1.60618	106588__A6NUL8__BACCAP_01900
ERR1912985.60622__1.60622	46228__B5CSA1__HMPREF1202_00678
ERR1912985.60834__1.60834	46506__S3YS03__DXC34_03445
ERR1912985.60843__1.60843	1262927__R7EV64__BN677_01293
ERR1912985.60913__1.60913	1304__A0A0F3HH70__CKU37_07480
ERR1912985.60979__1.60979	46506__A0A108TAK3__fepA_3
ERR1912985.61049__1.61049	818__A0A1H7TGM1__BJP75_010615
ERR1912985.61060__1.61060	357276__I8WEZ6__BACDOR_02323
ERR1912985.61117__1.61117	487174__K0X4V9__DDY40_12220
ERR1912985.61139__1.61139	310297__R5VVK0__BACPLE_02007
ERR1912985.61210__1.61210	823__A6LEF3__ERS852560_01356
ERR1912985.61321__1.61321	328814__GCA_004558275.1_00999
ERR1912985.61487__1.61487	47678__R5U9Z0__HMPREF1061_03210
ERR1912985.61557__1.61557	820__A0A174CG08__DXB62_13215
ERR1912985.61673__1.61673	820__A7V9F9__B5G17_14640
ERR1912985.61692__1.61692	820__A0A3E4G3J9__ERS852459_02265
ERR1912985.61877__1.61877	1262761__R6QUS0__BN606_00152
ERR1912985.61994__1.61994	46506__R5K3I5__BACSTE_02520
ERR1912985.62038__1.62038	1304__A0A0Y1W7Q9__NX99_02675
ERR1912985.62103__1.62103	817__E1WQT1__AC239_39370
ERR1912985.62152__1.62152	329854__R7E733__DXD57_00120
ERR1912985.62175__1.62175	357276__B6W1Y1__BSEG_03960
ERR1912985.62361__1.62361	310297__B5CXG7__DXD04_11450
ERR1912985.62368__1.62368	310297__B5CUD7__BHV76_11070
ERR1912985.62386__1.62386	820__A0A3E4W7J3__DXC07_00330
ERR1912985.62438__1.62438	820__A7VAS1__HMPREF2141_03259
ERR1912985.62449__1.62449	1263006__R6LYS1__BN515_01485
ERR1912985.62552__1.62552	328814__GCA_004558275.1_01001
ERR1912985.62709__1.62709	39491__R6TQ09__DXC13_03010
ERR1912985.62882__1.62882	487175__D9Y8B5__HMPREF9439_02353
ERR1912985.62954__1.62954	820__A0A3E4G8F8__ERS852421_01645
ERR1912985.62966__1.62966	1304__F8LID4__HMPREF3219_0200617
ERR1912985.62970__1.62970	310297__B5CZW4__BACPLE_02283
ERR1912985.63036__1.63036	310297__B5CXJ7__DXB87_06645
ERR1912985.63038__1.63038	301301__G2SZ87__RHOM_00995
ERR1912985.63003__1.63003	1262886__R6QNU9__BN563_00617
ERR1912985.63128__1.63128	301301__A0A174HIB3__ERS852391_02730
ERR1912985.63237__1.63237	246787__A0A0P0G684__cirA_10
