ERR1913154.149__1.149	328814__GCA_004558275.1_00079
ERR1913154.48371__1.48371	46228__V8CE19__DXD17_01950
ERR1913154.48376__1.48376	40518__R5E4Y8__RBATCC27255_01448
ERR1913154.48380__1.48380	1150298__R7JV71__ERS852498_00755
ERR1913154.48424__1.48424	626932__G5H6E6__HMPREF9450_00506
ERR1913154.48608__1.48608	823__D7IKW8__DXD05_10310
ERR1913154.48753__1.48753	47678__R5U558__ERS852558_02232
ERR1913154.49081__1.49081	820__A0A174LJB2__HMPREF1072_04112
ERR1913154.49136__1.49136	821__A0A174TD86__C800_00949
ERR1913154.49234__1.49234	216816__A0A2U0BT35__BL1206_1860
ERR1913154.49238__1.49238	387661__B7B704__B5F96_16210
ERR1913154.49254__1.49254	39492__D4JV38__EUBSIR_01205
ERR1913154.49516__1.49516	1628085__A0A374VQ14__C7386_10713
ERR1913154.50275__1.50275	818__A0A139KMR0__Btheta7330_03958
ERR1913154.50320__1.50320	338188__C9L1Z5__ERS852397_00647
ERR1913154.50334__1.50334	216816__A0A061M1M5__HMPREF0177_01046
ERR1913154.51114__1.51114	1262886__R6QAT8__BN563_00993
ERR1913154.51100__1.51100	1262911__R6GKS1__BN557_00184
ERR1913154.51289__1.51289	1160721__R6TB54__RBI_I01327
ERR1913154.51474__1.51474	46503__K5ZAK9__NCTC13052_03308
ERR1913154.51712__1.51712	40518__R5DXH2__DXD83_10135
ERR1913154.51902__1.51902	47678__R5UAF6__ERS852494_02966
ERR1913154.51940__1.51940	905__D2RM13__SAMN02910455_00296
ERR1913154.52311__1.52311	823__A0A395YZ10__NCTC11152_02955
ERR1913154.52408__1.52408	28116__A0A1Y4PWN5__M088_3731
ERR1913154.52419__1.52419	33025__A0A395JBN6__C8D73_10630
ERR1913154.52484__1.52484	39492__D4JRZ7__smc
ERR1913154.52491__1.52491	1150298__A0A174Q6Q0__ERS852406_00063
ERR1913154.52492__1.52492	28116__A0A1G6G396__DXD69_22115
ERR1913154.52615__1.52615	39488__A0A174AEG5__DXD91_14700
ERR1913154.52694__1.52694	823__A0A173RD26__B5F32_03910
ERR1913154.52787__1.52787	823__A0A355XN73__DXC05_07000
ERR1913154.52833__1.52833	100886__A0A174IRJ7__argD
ERR1913154.52983__1.52983	821__A0A3E4KIM1__M097_3660
ERR1913154.52994__1.52994	28117__B0MT73__ALIPUT_00412
ERR1913154.53228__1.53228	821__A0A395VMG0__DXC44_18080
ERR1913154.53312__1.53312	820__A0A174CK74__DXB48_07060
ERR1913154.53620__1.53620	40518__R5DY98__mepA_5
ERR1913154.53636__1.53636	823__A0A355XJ56__DDY96_07685
ERR1913154.53681__1.53681	40518__R5DMZ0__DXD83_05610
ERR1913154.53737__1.53737	649756__E5VMQ9__prkC_2
ERR1913154.53877__1.53877	40518__R5DME2__DXD86_07315
ERR1913154.54006__1.54006	853__A0A174C5M1__CGS58_04460
ERR1913154.54082__1.54082	239935__A0A2N8HS88__CXU19_12255
ERR1913154.54155__1.54155	820__A0A3E4QZJ7__C801_01798
ERR1913154.54207__1.54207	1262886__R6QS75__BN563_01599
ERR1913154.54228__1.54228	246787__A0A3D6B0I1__BcellWH2_03253
ERR1913154.54253__1.54253	100886__E2NNQ5__CATMIT_00187
ERR1913154.54125__1.54125	1262886__R6QJR0__BN563_01268
ERR1913154.54283__1.54283	820__A0A1T4IY71__HMPREF2141_02402
ERR1913154.54343__1.54343	239935__A0A2N8IQ67__CXU20_08505
ERR1913154.54618__1.54618	40518__R5DTJ1__DXD86_03635
ERR1913154.54673__1.54673	40518__R5DYU1__DXD86_01160
ERR1913154.54605__1.54605	88431__A0A174MAX1__ERS852423_01871
ERR1913154.54804__1.54804	1150298__A0A174MSM0__toxA_2
ERR1913154.54807__1.54807	39491__A0A395ZEI6__ERE_07950
ERR1913154.54872__1.54872	387090__S0F8B2__BACCOPRO_02129
ERR1913154.55022__1.55022	360807__A0A0M6X0S9__RIL183_10591
ERR1913154.55023__1.55023	47678__R5UU99__C5Z00_11925
ERR1913154.55186__1.55186	1262911__R6GS52__BN557_00834
ERR1913154.55203__1.55203	28111__R5JUJ8__nanA_2
ERR1913154.55332__1.55332	1262924__R7HQN1__BN585_00550
ERR1913154.55384__1.55384	820__A0A3E4PYB0__yejM
ERR1913154.55390__1.55390	216816__B3DU85__APC1504_0160
ERR1913154.55445__1.55445	1150298__A0A174N5I7__ERS852498_01953
ERR1913154.55496__1.55496	1262886__R6QGP2__BN563_00323
ERR1913154.55804__1.55804	1897011__A0A1Q6RGE1__BHW41_02880
ERR1913154.55899__1.55899	216816__C2GSX7__DD678_03555
ERR1913154.55948__1.55948	1262911__R6GI18__BN557_01377
ERR1913154.56084__1.56084	1150298__A0A174HYM9__ERS852406_01664
ERR1913154.56094__1.56094	39491__C4ZCH3__EUR_17560
ERR1913154.56195__1.56195	40518__R5DVQ2__DXD93_00365
ERR1913154.56381__1.56381	1262886__R6QJJ7__BN563_01219
ERR1913154.56594__1.56594	387661__R5DFX1__PRABACTJOHN_01199
ERR1913154.56816__1.56816	1150298__R7JT48__gsiA_6
ERR1913154.57085__1.57085	820__A0A139K4T0__ERS852510_03146
ERR1913154.57043__1.57043	820__A0A173WUD7__DXB48_08055
ERR1913154.57160__1.57160	1262911__R6GMD8__BN557_01647
ERR1913154.57316__1.57316	821__E5UY21__C800_02204
ERR1913154.57410__1.57410	40518__R5DQR9__DXD83_00030
ERR1913154.57558__1.57558	820__A0A173YYG4__evgS_3
ERR1913154.57563__1.57563	301302__A0A173UAS4__M72_15061
ERR1913154.57696__1.57696	216816__D6DCL7__BFS26_02835
ERR1913154.57704__1.57704	40518__R5DWP7__ansA
ERR1913154.57901__1.57901	1628085__A0A3E2XRQ2__C7386_10552
ERR1913154.57934__1.57934	1628085__A0A3E2XRQ2__C7386_10552
ERR1913154.58132__1.58132	820__A7V092__hldE
ERR1913154.58206__1.58206	1263000__R5EXT3__BN466_02213
ERR1913154.58286__1.58286	357276__A0A076IYG1__B5F95_22465
ERR1913154.58441__1.58441	40518__R5DLW4__thiN
ERR1913154.58454__1.58454	1628085__A0A1C6BMM1__C7386_11221
ERR1913154.58507__1.58507	216816__B7GQF0__CE170_00160
ERR1913154.58603__1.58603	74426__pta
ERR1913154.58771__1.58771	40518__R5DNY7__RBATCC27255_00367
ERR1913154.58726__1.58726	39492__B0MNL5__phoR_1
ERR1913154.58748__1.58748	33043__D5HFE3__lacR
ERR1913154.58871__1.58871	360807__A0A0M6WDI8__RIL183_01921
ERR1913154.58841__1.58841	1262886__R6QD55__BN563_01713
ERR1913154.58893__1.58893	823__A0A395YVY3__ERS852513_03204
ERR1913154.59024__1.59024	1262911__R6GTE6__BN557_01358
ERR1913154.59151__1.59151	39492__D4JQM9__EUBSIR_00669
ERR1913154.59396__1.59396	47678__A5ZG68__ERS852494_02968
ERR1913154.59407__1.59407	384638__B7ASI3__BACPEC_02038
ERR1913154.59900__1.59900	40518__R5E7G3__DXD86_03405
ERR1913154.59995__1.59995	40518__R5DZE2__DXD86_07400
ERR1913154.60349__1.60349	116085__D4JAP6__DW747_11490
ERR1913154.60880__1.60880	338188__A0A174K390__pnuC
ERR1913154.60992__1.60992	820__A0A1Y3V743__M093_0235
ERR1913154.61127__1.61127	47678__R5UA23__C5Z00_15610
ERR1913154.61135__1.61135	39492__D4JUP6__ERS852540_01404
ERR1913154.61218__1.61218	40518__R5DYU1__DXD86_01160
ERR1913154.61224__1.61224	74426__group_4808
ERR1913154.61270__1.61270	853__C7H1R8__DW905_06675
ERR1913154.61456__1.61456	1150298__R7JSM7__ERS852535_02465
ERR1913154.61717__1.61717	40518__R5DYF6__RBL263_01812
ERR1913154.61831__1.61831	1262911__R6GTZ4__BN557_01440
ERR1913154.62011__1.62011	40518__R5DQD6__DXD83_09060
ERR1913154.61964__1.61964	357276__B6VT86__IY41_22515
ERR1913154.62036__1.62036	823__A6LER2__ERS852513_00365
ERR1913154.62072__1.62072	410072__A0A174B435__COPCOM_00497
ERR1913154.62350__1.62350	40518__R5DV58__htrA
ERR1913154.62425__1.62425	1235835__R9LCU2__C814_02677
ERR1913154.62481__1.62481	46503__R6WYJ8__DXB85_13825
ERR1913154.62779__1.62779	671267__R9I7B5__C802_04018
ERR1913154.62920__1.62920	1150298__A0A174F5Z9__cpsB
ERR1913154.62924__1.62924	1262911__R6H2J2__BN557_01228
ERR1913154.62832__1.62832	820__A0A139KHX1__HMPREF2141_00289
ERR1913154.63180__1.63180	820__A0A3E4G493__ERS417307_00253
ERR1913154.63479__1.63479	745368__A0A1T4XIY7__SAMN02745178_01914
ERR1913154.63445__1.63445	821__A0A174AYT0__DXC02_03530
ERR1913154.63534__1.63534	46228__V8CE73__DXD17_11635
ERR1913154.63723__1.63723	820__A7V049__DXB48_04755
ERR1913154.63763__1.63763	39491__A0A395UWA3__DXB69_11805
ERR1913154.63827__1.63827	649756__R5Z9G3__ERS852571_02234
ERR1913154.63938__1.63938	1262911__R6GLI1__BN557_01518
ERR1913154.63965__1.63965	394340__group_3119
ERR1913154.64020__1.64020	40518__R5DYU1__DXD86_01160
ERR1913154.64105__1.64105	384638__B7AN60__BACPEC_00112
ERR1913154.64160__1.64160	40518__R5DME2__DXD86_07315
ERR1913154.64189__1.64189	47678__R5U332__C5Z00_16810
ERR1913154.64233__1.64233	40518__A0A1C6H8N9__RBATCC27255_01374
ERR1913154.64290__1.64290	1150298__A0A174N5I7__ERS852498_01953
ERR1913154.64375__1.64375	1262743__R5C054__BN727_01980
ERR1913154.64453__1.64453	823__A0A395YXR9__M091_4086
ERR1913154.64545__1.64545	310298__B3JFI7__BACCOP_00636
ERR1913154.64732__1.64732	84030__D6DEU4__B5F06_01870
ERR1913154.64847__1.64847	39491__C4Z8S1__DXB76_06750
ERR1913154.64915__1.64915	46503__R6X5I4__ERS852463_01136
ERR1913154.64955__1.64955	74426__yccM
ERR1913154.65060__1.65060	28117__B0MST6__BHV66_06090
ERR1913154.65646__1.65646	216816__A0A083X5W4__HMPREF0177_01593
ERR1913154.65948__1.65948	357276__I9QBT7__BSEG_03340
ERR1913154.66241__1.66241	817__F7LSL8__HR50_12095
ERR1913154.66303__1.66303	820__A0A374MMF0__HMPREF1073_03811
ERR1913154.66352__1.66352	216816__D6DAZ0__DXD28_02040
ERR1913154.66315__1.66315	216816__D6DAZ0__DXD28_02040
ERR1913154.66431__1.66431	821__A0A174V2F3__NCTC10583_01474
ERR1913154.66658__1.66658	28117__B0MYZ8__BHV66_04535
ERR1913154.66722__1.66722	39492__D4JUD7__EUBSIR_01877
ERR1913154.66737__1.66737	823__D7IPM3__DER51_17585
ERR1913154.66956__1.66956	823__A0A355XLS2__ERS852380_02644
ERR1913154.66902__1.66902	1262886__R6RCC2__BN563_00326
ERR1913154.66982__1.66982	88431__A0A3D0F0E5__ERS852526_03216
ERR1913154.67049__1.67049	1262886__R6Q946__BN563_00499
ERR1913154.67010__1.67010	116085__D4J6H3__DW747_13755
ERR1913154.67316__1.67316	1262886__R6QHS7__BN563_00615
ERR1913154.67519__1.67519	301302__R5VFV9__ERS852420_01969
ERR1913154.67719__1.67719	823__A0A395Z0N9__DHW69_05890
ERR1913154.67793__1.67793	823__C7XBX3__HMPREF1059_03212
ERR1913154.67829__1.67829	820__A0A174G065__DXB62_08975
ERR1913154.68021__1.68021	328814__GCA_004558275.1_00296
ERR1913154.68067__1.68067	1472761__GCA_002159295.1_00744
ERR1913154.68155__1.68155	39491__A0A395V2Y7__DXB72_13970
ERR1913154.68164__1.68164	46503__R6X5I4__ERS852463_01136
ERR1913154.68347__1.68347	216816__C5E9N8__DD678_02795
ERR1913154.68377__1.68377	46503__R6Y0Q3__DCY29_15880
ERR1913154.68657__1.68657	820__A0A139KG04__ERS852459_01249
ERR1913154.68745__1.68745	40518__R5DX17__DXD86_01230
ERR1913154.68813__1.68813	301302__A0A173V3Z4__ecfA1_3
ERR1913154.68980__1.68980	853__A0A2A7AXC8__C4N21_14120
ERR1913154.69060__1.69060	820__A7VAR9__ERS852421_00197
ERR1913154.69307__1.69307	40520__A0A395X2X5__C4886_03165
ERR1913154.69311__1.69311	901__B6WS90__DHV46_08165
ERR1913154.69401__1.69401	820__A0A139KHD8__ERS417307_00569
ERR1913154.69622__1.69622	301302__R5USZ5__dus_2
ERR1913154.69813__1.69813	823__A0A395YZG9__M092_4358
ERR1913154.69824__1.69824	39491__A0A395V1T9__DXD13_03310
ERR1913154.69985__1.69985	33025__A0A395JBA6__C8D73_1039
ERR1913154.70204__1.70204	387090__S0F8B2__BACCOPRO_02129
ERR1913154.70308__1.70308	328814__GCA_004558275.1_00133
ERR1913154.70280__1.70280	28111__E5WWI4__HMPREF1016_01032
ERR1913154.70339__1.70339	820__A0A3E4W3Y0__HMPREF2141_00338
ERR1913154.70523__1.70523	360807__A0A396AIV6__RIL183_05461
ERR1913154.70578__1.70578	40518__R5DS37__DXD93_01965
ERR1913154.70694__1.70694	821__A0A173WG51__BVU_2549
ERR1913154.70944__1.70944	28117__B0MVL5__BHV66_01660
ERR1913154.70983__1.70983	28116__A0A139KS89__HMPREF2532_04387
ERR1913154.71199__1.71199	821__A0A173XDD3__DXB82_17180
ERR1913154.71598__1.71598	239935__A0A2N8IUW6__Amuc_1525
ERR1913154.71750__1.71750	820__A7VAR9__ERS852421_00197
ERR1913154.71793__1.71793	487174__K0XDI7__DIT83_12065
ERR1913154.71840__1.71840	214856__E4MFP6__ERS852447_01708
ERR1913154.72027__1.72027	40518__R5DWQ2__DXD93_03810
ERR1913154.72100__1.72100	47678__R5U978__ERS852558_01076
ERR1913154.72233__1.72233	239935__A0A2N8HMQ8__pgsA
ERR1913154.72465__1.72465	28111__E5X120__NCTC11155_02427
ERR1913154.72441__1.72441	328814__GCA_004558275.1_00091
ERR1913154.72514__1.72514	853__A0A329UEG4__CHR60_00585
ERR1913154.72851__1.72851	1150298__A0A174RJU1__gsiA_4
ERR1913154.72972__1.72972	46228__V8CB66__RUMLAC_02810
ERR1913154.73040__1.73040	823__A0A174U5E4__BDI_3390
ERR1913154.73099__1.73099	40518__R5E2F3__artQ
ERR1913154.73239__1.73239	46228__V8C4T8__RUMLAC_02058
ERR1913154.73249__1.73249	745368__A0A1T4Y7V7__SAMN02745178_02833
ERR1913154.73270__1.73270	418240__A0A174S3Z4__ypdA_6
ERR1913154.73338__1.73338	328814__GCA_004558275.1_00093
ERR1913154.73389__1.73389	39491__A0A174LTW7__DXD13_08720
ERR1913154.73460__1.73460	40518__R5DYP7__envC
ERR1913154.73939__1.73939	28117__B0MVL5__BHV66_01660
ERR1913154.73987__1.73987	328814__GCA_004558275.1_01846
ERR1913154.74124__1.74124	166486__D4KUL4__pemA
ERR1913154.74202__1.74202	562__P23837__phoQ
ERR1913154.74328__1.74328	823__D7IUM6__M091_1082
ERR1913154.74431__1.74431	1150298__A0A174U8I6__ERS852535_02809
ERR1913154.74417__1.74417	40518__R5DZM6__lytR_3
ERR1913154.74542__1.74542	487174__R5EPJ7__HMPREF9448_00444
ERR1913154.74504__1.74504	33025__A0A395JB55__C8D73_104122
ERR1913154.74785__1.74785	1262986__R5ZUP0__BN492_01284
ERR1913154.74900__1.74900	820__A0A3E5E0T0__ERS852554_00312
ERR1913154.74982__1.74982	410072__A0A173R8S3__DXD67_02940
ERR1913154.75059__1.75059	61171__B9Y5T9__HOLDEFILI_01171
ERR1913154.75124__1.75124	40518__R5E2X9__RBATCC27255_01546
ERR1913154.75157__1.75157	853__R6QDR1__C4N27_08170
ERR1913154.75203__1.75203	572010__hgdC_1
ERR1913154.75416__1.75416	40518__R5DZI2__DXD93_06940
ERR1913154.75423__1.75423	46506__B0NLK0__AA415_02543
ERR1913154.75474__1.75474	1235790__S0J8L6__C805_00148
ERR1913154.75537__1.75537	2173__A5UK74__pyrP
ERR1913154.75637__1.75637	820__A0A174DZ97__SAMN05444418_101240
ERR1913154.75671__1.75671	671266__GCA_004801615.1_00183
ERR1913154.75673__1.75673	46503__R6WYJ8__DXB85_13825
ERR1913154.75740__1.75740	328814__GCA_004558275.1_00993
ERR1913154.75905__1.75905	33043__A8SWZ6__ERS852386_02582
ERR1913154.75959__1.75959	821__A0A173XDD3__DXB82_17180
ERR1913154.76253__1.76253	33043__D5HFE3__lacR
ERR1913154.76535__1.76535	39491__A0A395ZHW9__DXC13_02590
ERR1913154.76775__1.76775	40518__R5E5W1__RBL263_01034
ERR1913154.76791__1.76791	40518__A0A1C6H844__DXD93_02510
ERR1913154.76943__1.76943	820__A7V8C2__ERS852554_01338
ERR1913154.77062__1.77062	301302__R5UNJ6__M72_26701
ERR1913154.77152__1.77152	28117__B0MUB4__BHV66_01895
ERR1913154.77215__1.77215	1263044__GCA_000433375.1_01143
ERR1913154.77238__1.77238	40518__R5DZE2__DXD86_07400
ERR1913154.77574__1.77574	239935__A0A139TSG7__CXU17_09600
ERR1913154.77844__1.77844	818__A0A3E5HXH0__NCTC13706_02166
ERR1913154.78057__1.78057	1262824__R6S5T1__BN719_00762
ERR1913154.78124__1.78124	1150298__A0A174SLE6__mlc_1
ERR1913154.78243__1.78243	28111__E5WV85__BACEGG_02306
ERR1913154.78644__1.78644	47678__R5UXJ2__DW706_08325
ERR1913154.78645__1.78645	328814__GCA_004558275.1_00140
ERR1913154.78757__1.78757	301302__A0A173T0N8__ERS852420_01792
ERR1913154.78767__1.78767	40518__R5DU74__RBATCC27255_00707
ERR1913154.78735__1.78735	39492__D4JQU6__ERS852540_02194
ERR1913154.78879__1.78879	301302__R5UTG6__M72_25801
ERR1913154.79104__1.79104	301302__A0A173T248__M72_19091
ERR1913154.79065__1.79065	301302__R5UKP4__cbiT
ERR1913154.79136__1.79136	40518__R5E1J7__RBL236_02062
ERR1913154.79667__1.79667	338188__R6RT73__HMPREF1057_02828
ERR1913154.79619__1.79619	1262743__R5C054__BN727_01980
ERR1913154.79621__1.79621	745368__A0A1T4Y5S3__SAMN02745178_02736
ERR1913154.79573__1.79573	33025__A0A395JBB5__C8D73_107104
ERR1913154.79699__1.79699	218139__GCA_002259595.1_01048
ERR1913154.79719__1.79719	821__A0A3E4XY72__NCTC10583_01067
ERR1913154.79893__1.79893	853__A0A2A7A4A9__C4N21_14870
ERR1913154.80318__1.80318	821__A0A174NM17__lacZ_6
ERR1913154.80590__1.80590	853__A0A173T0Y8__CGS54_07215
ERR1913154.80543__1.80543	40520__C6JG23__ERS852533_01990
ERR1913154.81044__1.81044	33043__A0A173WXS1__ERS852445_00262
ERR1913154.81085__1.81085	40518__R5DS23__DXD86_01715
ERR1913154.81292__1.81292	387661__B7B834__HMPREF1077_03486
ERR1913154.81375__1.81375	28111__E5X123__BACEGG_03115
ERR1913154.81471__1.81471	626937__A0A136Q1X6__A5N82_07455
ERR1913154.81425__1.81425	40518__R5DZC6__mreC
ERR1913154.81410__1.81410	214856__A0A175A6T5__ERS852447_02658
ERR1913154.81685__1.81685	216816__B7GNA5__BL71B_04625
ERR1913154.81763__1.81763	357276__B6VT86__IY41_22515
ERR1913154.81804__1.81804	745368__A0A1T4XY03__SAMN02745178_02465
ERR1913154.81848__1.81848	39488__A0A173SKK4__ERS852578_01024
ERR1913154.81978__1.81978	394340__ddhA_1
ERR1913154.82056__1.82056	820__A0A3E4IBC1__M094_0628
ERR1913154.82044__1.82044	301302__A0A173UN64__manA_2
ERR1913154.82284__1.82284	100886__E2NQ04__CATMIT_00655
ERR1913154.82527__1.82527	1262743__R5C054__BN727_01980
ERR1913154.82702__1.82702	301302__R5UMP3__lytC_3
ERR1913154.82774__1.82774	821__E5UY21__C800_02204
ERR1913154.83040__1.83040	1262911__R6GNY6__BN557_00004
ERR1913154.83063__1.83063	40518__R5DME2__DXD86_07315
ERR1913154.83081__1.83081	39496__A5ZAI8__EUBVEN_02735
ERR1913154.83134__1.83134	301302__R5UNJ6__M72_26701
ERR1913154.83339__1.83339	301302__A0A0M6WJW1__ERS852420_02245
ERR1913154.83473__1.83473	821__A0A0P0L8F8__ERS852509_03705
ERR1913154.83452__1.83452	40518__R5E2Z2__DXD93_09295
ERR1913154.83488__1.83488	821__A0A0P0L8F8__ERS852509_03705
ERR1913154.83560__1.83560	47678__A5ZHL2__DXB67_12495
ERR1913154.83605__1.83605	1262743__R5C054__BN727_01980
ERR1913154.83693__1.83693	823__A0A1Y4I349__DXB14_09300
ERR1913154.83836__1.83836	39491__D4JMW8__ERS852497_01971
ERR1913154.84062__1.84062	418240__D4LQH5__ERS852478_00800
ERR1913154.84207__1.84207	46228__V8BYC1__RUMLAC_00426
ERR1913154.84344__1.84344	46503__R6X6L7__HMPREF1060_00291
ERR1913154.84295__1.84295	821__A0A396FEL8__C5Z04_06030
ERR1913154.84413__1.84413	487174__R5EV44__HMPREF9448_01630
ERR1913154.84484__1.84484	823__A0A395YRX4__ERS852513_03444
ERR1913154.84418__1.84418	1262911__R6GUQ4__BN557_01581
ERR1913154.84717__1.84717	1150298__A0A174GDE8__ERS852535_00119
ERR1913154.84778__1.84778	2173__A5UJ55__METSMIF1_03396
ERR1913154.84989__1.84989	40518__R5DY98__mepA_5
ERR1913154.85093__1.85093	33043__A0A174EI47__inlJ
ERR1913154.85094__1.85094	301302__R5UJV1__ERS852420_01672
ERR1913154.85050__1.85050	820__A0A3E4VXP2__yesR
ERR1913154.85151__1.85151	40518__R5DZB3__RB5AMG_01719
ERR1913154.85184__1.85184	40518__R5DU92__DXD93_03170
ERR1913154.85336__1.85336	116085__D4J7Z8__DW747_06065
ERR1913154.85511__1.85511	40518__R5E6Y7__DXD83_08230
ERR1913154.85589__1.85589	387661__A7AHF8__PRABACTJOHN_00803
ERR1913154.85718__1.85718	1262886__R6RCF6__BN563_00371
ERR1913154.85719__1.85719	820__A0A174B4N2__M093_2531
ERR1913154.85722__1.85722	33043__D5HIL5__ERS852445_01761
ERR1913154.85754__1.85754	28118__F9Z6B5__SAMEA44545918_01808
ERR1913154.85792__1.85792	1262886__R6QAM6__BN563_01696
ERR1913154.85907__1.85907	410072__R6LD64__ERS852525_02440
ERR1913154.85967__1.85967	39491__A0A396FIZ8__ERE_20410
ERR1913154.85973__1.85973	301302__R5UQ67__M72_23121
ERR1913154.86047__1.86047	216816__B7GTR6__BLD_0992
ERR1913154.86088__1.86088	246787__A0A3D6AWM8__BACCELL_01963
ERR1913154.86095__1.86095	301302__R5VFU2__xynA1
ERR1913154.86476__1.86476	745368__A0A1T4Y4V4__SAMN02745178_02738
ERR1913154.86627__1.86627	40518__R5DP61__DXD86_06345
ERR1913154.86738__1.86738	820__A0A3E4PYB0__yejM
ERR1913154.86756__1.86756	28111__E5WU11__HMPREF1016_00162
ERR1913154.86701__1.86701	1150298__R7JXH6__mecR1
ERR1913154.86805__1.86805	39491__A0A173SH34__EUR_24920
ERR1913154.86816__1.86816	39492__D4JTG7__EUBSIR_00572
ERR1913154.86927__1.86927	239935__A0A2N8IQX1__dnaA
ERR1913154.86998__1.86998	33025__A0A395JHD9__C8D73_101774
ERR1913154.86942__1.86942	820__A0A396EUU8__luxQ_3
ERR1913154.87275__1.87275	39491__D6E558__DXB69_00810
ERR1913154.87538__1.87538	821__A0A0P0M405__DXC02_15075
ERR1913154.87561__1.87561	204516__U6RAL8__HMPREF1534_03434
ERR1913154.87654__1.87654	39491__A0A395V464__EUBREC_1509
ERR1913154.87713__1.87713	1262924__R7HQL9__BN585_00607
ERR1913154.88153__1.88153	823__A0A355XH29__lolE_1
ERR1913154.88197__1.88197	1262911__R6H0U7__BN557_01104
ERR1913154.88622__1.88622	820__R9HUV5__HMPREF2141_02582
ERR1913154.88666__1.88666	28117__B0MVL5__BHV66_01660
ERR1913154.88715__1.88715	40518__R5DP21__RBATCC27255_00348
ERR1913154.88855__1.88855	853__A0A174UDE9__C4N25_12775
ERR1913154.88878__1.88878	418240__C6J8B6__ERS852523_03677
ERR1913154.88885__1.88885	1262886__R6QI91__BN563_00800
ERR1913154.88962__1.88962	820__A0A1T4IYF4__mprA_1
ERR1913154.89010__1.89010	39496__A5Z898__EUBVEN_01938
ERR1913154.89140__1.89140	40518__R5DTH7__DXD83_02405
ERR1913154.89147__1.89147	1262882__R5N1N6__BN519_00968
ERR1913154.89191__1.89191	649756__B0NYW1__DCR88_01045
ERR1913154.89262__1.89262	216816__D6DC09__BLIC_a02334
ERR1913154.89299__1.89299	40518__R5DXP6__DXD83_06110
ERR1913154.89476__1.89476	40518__R5DZI2__DXD93_06940
ERR1913154.89503__1.89503	39485__C4Z355__ERS852490_01971
ERR1913154.89672__1.89672	28117__B0MXL6__ALIPUT_01851
ERR1913154.89724__1.89724	1262911__R6H212__BN557_01031
ERR1913154.89729__1.89729	1262911__R6GT12__BN557_01070
ERR1913154.89764__1.89764	310298__B3JQJ5__BACCOP_04231
ERR1913154.89870__1.89870	544645__A0A3E4TB27__DXC42_08290
ERR1913154.89875__1.89875	88431__A0A3D0EYE9__rafA
ERR1913154.90133__1.90133	74426__asnS
ERR1913154.90348__1.90348	387090__S0F8B2__BACCOPRO_02129
ERR1913154.90359__1.90359	1263006__R6LU28__BN515_01365
ERR1913154.90366__1.90366	820__A0A174CG08__DXB62_13215
ERR1913154.90406__1.90406	88431__A0A173WD09__zntR_1
ERR1913154.90558__1.90558	216816__C2GSX7__DD678_03555
ERR1913154.90566__1.90566	1680__A0A0C2YNK5__BADO_0780
ERR1913154.91032__1.91032	46228__V8CBI3__RUMLAC_02492
ERR1913154.91080__1.91080	552398__F4XCR9__HMPREF0866_01636
ERR1913154.91323__1.91323	46503__R6X0L4__DXB61_05325
ERR1913154.91301__1.91301	216816__A0A083X5W4__HMPREF0177_01593
ERR1913154.91377__1.91377	40518__R5E2X9__RBATCC27255_01546
ERR1913154.91424__1.91424	823__A0A395YRW4__DD466_15895
ERR1913154.91506__1.91506	821__A0A3E4KIM1__M097_3660
ERR1913154.91482__1.91482	28111__E5WWI8__HMPREF1016_01036
ERR1913154.91530__1.91530	28052__R7NCE0__ERS852499_00449
ERR1913154.91546__1.91546	1262886__R6RFE5__BN563_01256
ERR1913154.91635__1.91635	820__A0A173W419__DXC68_17760
ERR1913154.91695__1.91695	40518__R5DU52__RB5AMG_02245
ERR1913154.91803__1.91803	820__A0A139K9Q2__DXD40_08795
ERR1913154.91860__1.91860	853__A0A173TAZ8__DWZ46_14590
ERR1913154.92185__1.92185	74426__purL
ERR1913154.92227__1.92227	301302__R5UNJ6__M72_26701
ERR1913154.92277__1.92277	33025__A0A395JC32__C8D73_1037
ERR1913154.92364__1.92364	1796652__ltrA_3
ERR1913154.92498__1.92498	88431__A0A3D0EXT6__ERS852423_01007
ERR1913154.92650__1.92650	1262911__R6GTZ0__BN557_01437
ERR1913154.92905__1.92905	216816__B7GN29__BL72_08765
ERR1913154.93096__1.93096	39488__A0A173RH64__EUBHAL_01712
ERR1913154.93197__1.93197	40518__R5DZ88__DXD93_06320
ERR1913154.93257__1.93257	46228__B5CSA1__HMPREF1202_00678
ERR1913154.93261__1.93261	820__A0A3E4W4W5__ERS852554_02179
ERR1913154.93264__1.93264	820__R9I3N4__M093_0061
ERR1913154.93275__1.93275	820__A0A139K5E7__DXC68_09550
