ERR1912985.39__1.39	820__A7V092__hldE
ERR1912985.36833__1.36833	106588__A6NUL8__BACCAP_01900
ERR1912985.36865__1.36865	821__A0A395UNT8__DXD64_15275
ERR1912985.36943__1.36943	487174__K0WUJ5__HMPREF9448_02567
ERR1912985.36971__1.36971	46228__V8CB66__RUMLAC_02810
ERR1912985.37009__1.37009	246787__A0A3D6B0E4__BACCELL_02533
ERR1912985.37162__1.37162	28118__R6FJY6__DF785_09470
ERR1912985.37336__1.37336	310297__B5CZI0__BACPLE_02145
ERR1912985.37500__1.37500	820__A0A3E4RU03__M093_0563
ERR1912985.37739__1.37739	329854__R7E733__DXD57_00120
ERR1912985.37851__1.37851	28118__R6FHC4__NCTC10826_00338
ERR1912985.37917__1.37917	357276__B6VT86__IY41_22515
ERR1912985.38128__1.38128	310297__B5CUZ5__BACPLE_00521
ERR1912985.38230__1.38230	1308__A0A1J0HRS7__SMQ301_1679
ERR1912985.38231__1.38231	328813__A0A1Y3QUT4__B5G41_06975
ERR1912985.38332__1.38332	1263109__GCA_000438135.1_01595
ERR1912985.38334__1.38334	820__R9I3Q7__HMPREF1072_01668
ERR1912985.38420__1.38420	1150298__A0A174R918__ERS852535_01749
ERR1912985.38581__1.38581	310297__B5CZI0__BACPLE_02145
ERR1912985.38704__1.38704	40520__R7DEU2__ERS852394_00085
ERR1912985.38790__1.38790	28116__A0A0J9IIV5__M089_5519
ERR1912985.38815__1.38815	28117__B0MY40__BHV66_05170
ERR1912985.38817__1.38817	1262992__R5DGC6__BN795_00540
ERR1912985.38827__1.38827	246787__R6KBH9__HMPREF1062_04676
ERR1912985.38796__1.38796	36343__GeneID:1261160
ERR1912985.38889__1.38889	820__A0A3E4WA06__ERS852554_03404
ERR1912985.38972__1.38972	310297__B5CXJ7__DXB87_06645
ERR1912985.38975__1.38975	40520__A5ZTX9__DXD81_17900
ERR1912985.39007__1.39007	487174__R5F016__DDY40_05675
ERR1912985.39124__1.39124	371601__D6CXF7__BN891_50120
ERR1912985.39204__1.39204	818__A0A174RX04__BJP75_008800
ERR1912985.39274__1.39274	820__A0A173XIP7__B5G17_16050
ERR1912985.39323__1.39323	820__A7V9F9__B5G17_14640
ERR1912985.39333__1.39333	820__A0A139KHD8__ERS417307_00569
ERR1912985.39424__1.39424	328813__A0A1Y3QUU7__B5G41_06970
ERR1912985.39725__1.39725	33025__A0A395J911__C8D73_1145
ERR1912985.39779__1.39779	246787__A0A0P0G254__axeA1_2
ERR1912985.39819__1.39819	28052__R6K5E4__sepF
ERR1912985.40002__1.40002	239935__A0A2N8I8X8__B5G29_00185
ERR1912985.40064__1.40064	246787__A0A3D6AQP8__AA416_04153
ERR1912985.40245__1.40245	487174__K0WZN5__HMPREF9448_01108
ERR1912985.40385__1.40385	246787__A0A3D6AQP8__AA416_04153
ERR1912985.40590__1.40590	246787__A0A0P0GG22__BACCELL_01899
ERR1912985.40600__1.40600	46228__V8C7M2__RUMLAC_01453
ERR1912985.40607__1.40607	820__A0A173YYG4__evgS_3
ERR1912985.40687__1.40687	1262927__R7EWE4__BN677_01388
ERR1912985.40709__1.40709	239935__R6J4Y4__CXU17_09810
ERR1912985.40745__1.40745	569__A0A097QZ42__PU00_16200
ERR1912985.41024__1.41024	1262886__R6QAM6__BN563_01696
ERR1912985.41079__1.41079	1263006__R6LWV2__BN515_00272
ERR1912985.41109__1.41109	39491__C4ZAT2__ERE_28440
ERR1912985.41256__1.41256	28117__B0MWC6__BHV66_00965
ERR1912985.41285__1.41285	310297__R5VBJ5__DXC17_12085
ERR1912985.41353__1.41353	246787__A0A3D6AZF8__BACCELL_02529
ERR1912985.41520__1.41520	1897011__A0A1Q6RI93__BHW41_01175
ERR1912985.41563__1.41563	1262927__R7F6X8__BN677_00629
ERR1912985.41653__1.41653	39491__D6E118__DXB69_05765
ERR1912985.41662__1.41662	820__A0A374Q854__HMPREF1073_03281
ERR1912985.41745__1.41745	328814__GCA_004558275.1_00034
ERR1912985.41769__1.41769	410072__A0A173RMJ4__ydfH_1
ERR1912985.41844__1.41844	310297__R5VWM0__DXB87_05840
ERR1912985.41963__1.41963	310297__B5CZW4__BACPLE_02283
ERR1912985.42025__1.42025	310298__B3JII2__BACCOP_01694
ERR1912985.42093__1.42093	46503__R6X5E7__PARMER_00245
ERR1912985.42164__1.42164	1776045__A0A0U5J7K7__BN3456_00132
ERR1912985.42171__1.42171	310297__B5CVS6__DXB87_08665
ERR1912985.42274__1.42274	818__A0A139KDW2__HMPREF2534_02537
ERR1912985.42296__1.42296	310297__B5CXG7__DXD04_11450
ERR1912985.42305__1.42305	1262986__R5ZS13__BN492_00897
ERR1912985.42333__1.42333	357276__B6VXX7__HMPREF1063_02683
ERR1912985.42383__1.42383	246787__A0A3D6AXH7__BACCELL_04262
ERR1912985.42431__1.42431	329854__R7E733__DXD57_00120
ERR1912985.42519__1.42519	487174__R5F4K8__HMPREF9448_01532
ERR1912985.42552__1.42552	310297__B5CV67__DXD04_03690
ERR1912985.42629__1.42629	28117__B0MYM2__BHV66_04910
ERR1912985.42660__1.42660	1965560__A0A1Y4RFR5__B5E82_15700
ERR1912985.42736__1.42736	28118__F9ZAS2__B5F93_06130
ERR1912985.42801__1.42801	820__A7V470__HMPREF1072_02076
ERR1912985.42886__1.42886	46506__B0NUC8__DXC34_03410
ERR1912985.42887__1.42887	357276__I9F327__DXD47_22495
ERR1912985.43130__1.43130	310297__B5CTT3__DXC17_00385
ERR1912985.43268__1.43268	853__A0A2A7B1Y7__C7K05_11930
ERR1912985.43286__1.43286	246787__A0A3D6AQP8__AA416_04153
ERR1912985.43434__1.43434	310297__R5VHY5__DXD04_12265
ERR1912985.43648__1.43648	301301__A0A395VAR4__yieL
ERR1912985.43856__1.43856	28117__B0MTV0__BHV66_06395
ERR1912985.43865__1.43865	1343__E3CSL0__HMPREF9192_0187
ERR1912985.44005__1.44005	818__A0A174WSX6__Btheta7330_01915
ERR1912985.44016__1.44016	820__A0A1Y3V743__M093_0235
ERR1912985.44041__1.44041	39496__A5Z3N0__EUBVEN_00276
ERR1912985.44133__1.44133	310297__B5CUZ5__BACPLE_00521
ERR1912985.44246__1.44246	310297__R5VD67__BHV76_00270
ERR1912985.44262__1.44262	46506__A0A108TBL0__BACSTE_01998
ERR1912985.44409__1.44409	328814__GCA_004558275.1_00036
ERR1912985.44434__1.44434	246787__A0A0P0G254__axeA1_2
ERR1912985.44509__1.44509	46506__S3YD95__AA415_02538
ERR1912985.44519__1.44519	310297__B5CV67__DXD04_03690
ERR1912985.44476__1.44476	544644__GCA_001915615.1_01912
ERR1912985.44580__1.44580	562__P76135__CTY41_23560
ERR1912985.44627__1.44627	28117__B0MY41__BHV66_05165
ERR1912985.44734__1.44734	1304__A0A1V0GGK6__SSALIVM18_02250
ERR1912985.44744__1.44744	1263109__GCA_000438135.1_01448
ERR1912985.44905__1.44905	310297__R5VRJ6__DXC17_13755
ERR1912985.44963__1.44963	820__A0A174Q0F0__DXB48_08080
ERR1912985.45095__1.45095	166486__D4KV78__aroA
ERR1912985.45332__1.45332	1262761__R6QS88__BN606_01626
ERR1912985.45407__1.45407	239935__A0A139TPU7__CXT91_06575
ERR1912985.45524__1.45524	310298__B3JQJ5__BACCOP_04231
ERR1912985.45628__1.45628	39491__A0A173VYV1__DXC13_02710
ERR1912985.45678__1.45678	1262992__R5D1X3__BN795_00176
ERR1912985.45844__1.45844	46506__S3YT03__AA415_01895
ERR1912985.45992__1.45992	28116__A0A395VSP8__ERS852555_02642
ERR1912985.46013__1.46013	823__A0A174U5E4__BDI_3390
ERR1912985.46191__1.46191	310297__B5CV67__DXD04_03690
ERR1912985.46225__1.46225	1262886__R6QN23__BN563_00445
ERR1912985.46308__1.46308	310297__B5CTT3__DXC17_00385
ERR1912985.46321__1.46321	33025__A0A395JBA6__C8D73_1039
ERR1912985.46423__1.46423	47678__A5ZHJ2__DXB67_12405
ERR1912985.46443__1.46443	357276__I9RCD3__IY41_15070
ERR1912985.46466__1.46466	310297__R5W0Q4__DXC17_13570
ERR1912985.46522__1.46522	46506__S3YT03__AA415_01895
ERR1912985.46539__1.46539	1262927__R7F1Y0__BN677_00489
ERR1912985.46583__1.46583	310297__R5W4D8__DXD04_03445
ERR1912985.46634__1.46634	1262986__R5ZXJ8__BN492_01438
ERR1912985.46787__1.46787	246787__A0A3D6AWM8__BACCELL_01963
ERR1912985.46830__1.46830	310297__R5V778__BACPLE_02189
ERR1912985.46846__1.46846	2292352__A0A374UNU9__DXC23_01235
ERR1912985.46849__1.46849	1262911__R6H2J2__BN557_01228
ERR1912985.46997__1.46997	246787__R6K756__HMPREF1062_01819
ERR1912985.47046__1.47046	39491__A0A0M6WNS5__DXC13_02015
ERR1912985.47085__1.47085	1150298__A0A174R4D7__tmpC_2
ERR1912985.47090__1.47090	28111__E5WZR2__HMPREF1016_02168
ERR1912985.47251__1.47251	310297__R5W0Q4__DXC17_13570
ERR1912985.47290__1.47290	487174__K0X665__DIT83_12000
ERR1912985.47321__1.47321	28117__B0MXQ6__ALIPUT_01917
ERR1912985.47334__1.47334	1263006__R6LS76__BN515_00750
ERR1912985.47418__1.47418	28117__B0MWX3__BHV66_03010
ERR1912985.47633__1.47633	1262927__R7F070__BN677_00338
ERR1912985.47776__1.47776	818__A0A0P0FSA3__ERS852557_00283
ERR1912985.47911__1.47911	47678__A5ZEA3__ERS852558_00257
ERR1912985.47985__1.47985	310297__B5CXJ7__DXB87_06645
ERR1912985.48063__1.48063	46506__A0A3E4TL81__HMPREF1181_01022
ERR1912985.48075__1.48075	1099853__G9S4N6__NSB1T_14340
ERR1912985.48129__1.48129	1263006__R6LY93__BN515_00695
ERR1912985.48194__1.48194	820__A0A3E4W3Y0__HMPREF2141_00338
ERR1912985.48221__1.48221	46228__B5CNB4__RUMLAC_00950
ERR1912985.48379__1.48379	39491__A0A395UVM9__DXB76_04540
ERR1912985.48496__1.48496	853__A0A3E2V168__FAEPRAM212_00929
ERR1912985.48566__1.48566	818__A0A0P0F391__BJP75_009470
ERR1912985.48748__1.48748	28117__B0MWP2__ALIPUT_01468
ERR1912985.48805__1.48805	820__A0A174G065__DXB62_08975
ERR1912985.48754__1.48754	1897011__A0A1Q6RE76__BHW41_04850
ERR1912985.48839__1.48839	28116__D4WLZ3__C5Z02_24105
ERR1912985.49036__1.49036	1262886__R6QP39__BN563_00737
ERR1912985.49093__1.49093	310297__B5CZW4__BACPLE_02283
ERR1912985.49224__1.49224	1150298__A0A174Q6Q0__ERS852406_00063
ERR1912985.49245__1.49245	562__P26458__cydB
ERR1912985.49390__1.49390	46503__A0A3E4ZQ73__ERS852463_01043
ERR1912985.49408__1.49408	46506__S3YGB4__DXC41_06355
ERR1912985.49587__1.49587	820__A0A3E4XDK3__ERS852554_03650
ERR1912985.49720__1.49720	301301__G2SZZ9__RHOM_02605
ERR1912985.49861__1.49861	301301__A0A395V7G5__RHOM_16755
ERR1912985.49990__1.49990	387090__S0F8B2__BACCOPRO_02129
ERR1912985.50152__1.50152	301301__A0A395V3C0__mcpC_6
ERR1912985.50236__1.50236	46506__R5JSP7__AA415_01143
ERR1912985.50335__1.50335	246787__A0A0N7IFH2__BcellWH2_02957
ERR1912985.50369__1.50369	820__A0A139K1Y6__DXB48_02610
ERR1912985.50491__1.50491	821__A0A174WBC9__ERS852556_03145
ERR1912985.50683__1.50683	820__A0A174GYA8__DXB64_07370
ERR1912985.50823__1.50823	1304__F8LL13__SSALIVM18_08411
ERR1912985.50863__1.50863	310297__R5VXY5__DXB87_12985
ERR1912985.51103__1.51103	357276__I9FRW5__B5F95_21685
ERR1912985.51175__1.51175	46503__R6X2Z6__PARMER_01597
ERR1912985.51331__1.51331	1262927__R7EXW0__BN677_01681
ERR1912985.51392__1.51392	1262986__D9Y3N4__BN492_01695
ERR1912985.51418__1.51418	1263109__GCA_000438135.1_01134
ERR1912985.51754__1.51754	46503__A7AG59__ERS852463_00349
ERR1912985.51998__1.51998	1263000__R5EGP9__BN466_01419
ERR1912985.52115__1.52115	357276__D1JY58__BACDOR_04277
ERR1912985.52130__1.52130	39491__A0A395V5R3__EUBREC_1883
ERR1912985.52178__1.52178	357276__I8VQA2__HMPREF1065_04183
ERR1912985.52194__1.52194	310298__B3JQJ5__BACCOP_04231
ERR1912985.52227__1.52227	239935__R6JAS2__CXU02_10725
ERR1912985.52298__1.52298	310297__B5CUZ5__BACPLE_00521
ERR1912985.52309__1.52309	46506__R6AEZ1__BACSTE_01801
ERR1912985.52372__1.52372	817__A0A139T1Z4__M069_0866
ERR1912985.52404__1.52404	310297__R5W0Z1__BACPLE_02183
ERR1912985.52509__1.52509	544644__GCA_001915615.1_02076
ERR1912985.52566__1.52566	46506__B0NRL7__arlS
ERR1912985.52656__1.52656	310297__B5CVZ7__DXB87_08345
ERR1912985.52892__1.52892	46506__B0NP81__SAMN05444283_10688
ERR1912985.52962__1.52962	820__A0A173WUD7__DXB48_08055
ERR1912985.53026__1.53026	1262761__R6QUP0__BN606_01674
ERR1912985.53060__1.53060	820__A0A374Q854__HMPREF1073_03281
ERR1912985.53271__1.53271	818__A0A1H7L4U6__BSIG_3287
ERR1912985.53279__1.53279	46228__V8C7P7__HMPREF1202_01523
ERR1912985.53336__1.53336	818__A0A1H7L4U6__BSIG_3287
ERR1912985.53442__1.53442	357276__A0A076INK2__BSEG_04225
ERR1912985.53918__1.53918	310297__B5CVZ7__DXB87_08345
ERR1912985.53980__1.53980	556259__I0PYM3__BSGG_5385
ERR1912985.54088__1.54088	818__A0A3E5HZF3__HMPREF2534_03697
ERR1912985.54137__1.54137	28118__R6FBE6__DHW44_11635
ERR1912985.54117__1.54117	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1912985.54193__1.54193	310297__B5CVZ7__DXB87_08345
ERR1912985.54390__1.54390	28117__B0MSS1__ALIPUT_00273
ERR1912985.54593__1.54593	1262886__R6QIW2__BN563_00992
ERR1912985.54735__1.54735	820__A0A374Q8T2__DXB64_16190
ERR1912985.54681__1.54681	28117__B0MXR4__BHV66_08025
ERR1912985.54760__1.54760	46228__V8C6J2__DXD17_03715
ERR1912985.54810__1.54810	310297__R5VAZ2__DXC17_01480
ERR1912985.54887__1.54887	820__A0A174DZ97__SAMN05444418_101240
ERR1912985.54974__1.54974	820__A0A3E4W6P0__gmhA
ERR1912985.54987__1.54987	46506__A0A108TCU0__etk
ERR1912985.55003__1.55003	46506__B0NRL4__HMPREF1181_00205
ERR1912985.55006__1.55006	823__A0A073I748__M096_3057
ERR1912985.55100__1.55100	310297__R5VSX6__BHV76_05850
ERR1912985.55115__1.55115	46506__R6L6Y9__wza_1
ERR1912985.55137__1.55137	310297__B5CV97__DXD04_03850
ERR1912985.55194__1.55194	1150298__R7JV71__ERS852498_00755
ERR1912985.55237__1.55237	246787__R6KIG0__BcellWH2_02358
ERR1912985.55287__1.55287	820__A0A3E4WCC2__lptB_1
ERR1912985.55348__1.55348	544645__A0A1U7LBK0__DXC42_07670
ERR1912985.55495__1.55495	1897011__A0A1Q6RJU8__BHW41_00020
ERR1912985.55662__1.55662	46506__S3YVT5__BACSTE_02352
ERR1912985.55832__1.55832	246787__A0A108T429__BACCELL_00192
ERR1912985.55815__1.55815	246787__R6KCH8__csbC
ERR1912985.55930__1.55930	1150298__R7JU97__ERS852498_02579
ERR1912985.55939__1.55939	28117__R7JJM9__ALIPUT_00662
ERR1912985.55964__1.55964	46506__A0A3E4USX2__BACSTE_03107
ERR1912985.56004__1.56004	46506__S3YVT5__BACSTE_02352
ERR1912985.56005__1.56005	820__A0A3E4IGB2__HMPREF1073_03893
ERR1912985.56010__1.56010	310297__R5VVP4__DXC17_11285
ERR1912985.56268__1.56268	239935__R6J9Y2__CXT85_07000
ERR1912985.56313__1.56313	46506__S3YVT5__BACSTE_02352
ERR1912985.56329__1.56329	1304__A0A2A5QD73__DDY67_01275
ERR1912985.56603__1.56603	1263109__GCA_000438135.1_01660
ERR1912985.56650__1.56650	329854__R7E733__DXD57_00120
ERR1912985.56693__1.56693	817__A0A015P1E8__M085_2472
ERR1912985.56727__1.56727	46506__B0NP81__SAMN05444283_10688
ERR1912985.56804__1.56804	818__D7I7V5__BJP75_001030
ERR1912985.56877__1.56877	246787__A0A3D6ARE5__HMPREF1062_01788
ERR1912985.56918__1.56918	1262986__R6ADU0__BN492_00240
ERR1912985.56995__1.56995	28116__A0A1Y4Q1S9__DHW41_02535
ERR1912985.57012__1.57012	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.57084__1.57084	310297__R5V6Z3__BACPLE_02862
ERR1912985.57086__1.57086	28116__D7J6A7__NCTC11153_02798
ERR1912985.57111__1.57111	360807__C0G081__ERS852444_03377
ERR1912985.57207__1.57207	28117__B0MY41__BHV66_05165
ERR1912985.57272__1.57272	820__A0A174GYA8__DXB64_07370
ERR1912985.57317__1.57317	1262927__R7F1Y8__BN677_00346
ERR1912985.57330__1.57330	301301__A0A395VG51__RHOM_05870
ERR1912985.57394__1.57394	1897011__A0A1Q6REX0__BHW41_04225
ERR1912985.57549__1.57549	1160721__W0U1Y8__BHW50_02040
ERR1912985.57510__1.57510	328814__GCA_004558275.1_00075
ERR1912985.57917__1.57917	1263109__GCA_000438135.1_00333
ERR1912985.57926__1.57926	820__A0A3E4RU03__M093_0563
ERR1912985.57927__1.57927	387090__S0F8B2__BACCOPRO_02129
ERR1912985.58066__1.58066	1160721__W0U3Q4__BHW50_08110
ERR1912985.58135__1.58135	487174__K0WWY0__DIT83_10195
ERR1912985.58170__1.58170	46506__B0NRL7__arlS
ERR1912985.58221__1.58221	28117__B0MTD2__ALIPUT_00428
ERR1912985.58225__1.58225	106588__A6NUL8__BACCAP_01900
ERR1912985.58290__1.58290	246787__A0A0P0G254__axeA1_2
ERR1912985.58394__1.58394	214856__I3YK71__ERS852559_02472
ERR1912985.58474__1.58474	2173__A0A1D2WVW7__Msm_0828
ERR1912985.58601__1.58601	328814__GCA_004558275.1_00998
ERR1912985.58627__1.58627	328814__GCA_004558275.1_01621
ERR1912985.58658__1.58658	310297__A0A174A833__DXB87_09380
ERR1912985.58731__1.58731	310297__R5VWM0__DXB87_05840
ERR1912985.58738__1.58738	239935__R6IZT7__CXU18_11710
ERR1912985.58807__1.58807	820__A7VAR9__ERS852421_00197
ERR1912985.58942__1.58942	1262927__R7EX39__BN677_01322
ERR1912985.59028__1.59028	821__A0A395US34__C5Z04_18975
ERR1912985.59133__1.59133	246787__A0A0N7IFC5__HMPREF1062_01960
ERR1912985.59192__1.59192	1263109__GCA_000438135.1_01117
ERR1912985.59199__1.59199	360807__C0FVL1__ERS852392_00394
ERR1912985.59440__1.59440	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.59458__1.59458	301301__A0A395VAR4__yieL
ERR1912985.59591__1.59591	28117__B0MYW7__ALIPUT_02336
ERR1912985.59670__1.59670	384639__GCA_003096855.1_00494
ERR1912985.59696__1.59696	46506__A0A108TCU0__etk
ERR1912985.59761__1.59761	246787__A0A0P0FV02__AA416_03728
ERR1912985.59913__1.59913	310297__B5D2V9__BACPLE_03349
ERR1912985.59946__1.59946	1522__G1VRP4__ATF84_101400
ERR1912985.60194__1.60194	820__A7VAR9__ERS852421_00197
ERR1912985.60339__1.60339	218538__C9LNL5__GCWU000321_01138
ERR1912985.60618__1.60618	106588__A6NUL8__BACCAP_01900
ERR1912985.60622__1.60622	46228__B5CSA1__HMPREF1202_00678
ERR1912985.60834__1.60834	46506__S3YS03__DXC34_03445
ERR1912985.60843__1.60843	1262927__R7EV64__BN677_01293
ERR1912985.60864__1.60864	310297__B5D2R6__DXB87_15610
ERR1912985.60888__1.60888	1160721__W0U3P8__RBI_I00386
ERR1912985.60892__1.60892	28117__R7JIJ8__BHV66_01635
ERR1912985.60913__1.60913	1304__A0A0F3HH70__CKU37_07480
ERR1912985.60979__1.60979	46506__A0A108TAK3__fepA_3
ERR1912985.61049__1.61049	818__A0A1H7TGM1__BJP75_010615
ERR1912985.61060__1.61060	357276__I8WEZ6__BACDOR_02323
ERR1912985.61117__1.61117	487174__K0X4V9__DDY40_12220
ERR1912985.61210__1.61210	823__A6LEF3__ERS852560_01356
ERR1912985.61211__1.61211	818__A0A174WSX6__Btheta7330_01915
ERR1912985.61321__1.61321	328814__GCA_004558275.1_00999
ERR1912985.61392__1.61392	820__A0A3E4G493__ERS417307_00253
ERR1912985.61487__1.61487	47678__R5U9Z0__HMPREF1061_03210
ERR1912985.61468__1.61468	328814__GCA_004558275.1_00079
ERR1912985.61553__1.61553	820__R7E9Z4__DXC68_06065
ERR1912985.61557__1.61557	820__A0A174CG08__DXB62_13215
ERR1912985.61649__1.61649	112023__GeneID:1262622
ERR1912985.61673__1.61673	820__A7V9F9__B5G17_14640
ERR1912985.61692__1.61692	820__A0A3E4G3J9__ERS852459_02265
ERR1912985.61877__1.61877	1262761__R6QUS0__BN606_00152
ERR1912985.62038__1.62038	1304__A0A0Y1W7Q9__NX99_02675
ERR1912985.61994__1.61994	46506__R5K3I5__BACSTE_02520
ERR1912985.62152__1.62152	329854__R7E733__DXD57_00120
ERR1912985.62175__1.62175	357276__B6W1Y1__BSEG_03960
ERR1912985.62258__1.62258	1304__A0A0Y1UXU5__NX99_02180
ERR1912985.62438__1.62438	820__A7VAS1__HMPREF2141_03259
ERR1912985.62449__1.62449	1263006__R6LYS1__BN515_01485
ERR1912985.62491__1.62491	329854__R5LZK1__DXD27_00590
ERR1912985.62552__1.62552	328814__GCA_004558275.1_01001
ERR1912985.62709__1.62709	39491__R6TQ09__DXC13_03010
ERR1912985.62882__1.62882	487175__D9Y8B5__HMPREF9439_02353
ERR1912985.62954__1.62954	820__A0A3E4G8F8__ERS852421_01645
ERR1912985.62970__1.62970	310297__B5CZW4__BACPLE_02283
ERR1912985.63036__1.63036	310297__B5CXJ7__DXB87_06645
ERR1912985.63237__1.63237	246787__A0A0P0G684__cirA_10
ERR1912985.63342__1.63342	818__A0A174WSX6__Btheta7330_01915
ERR1912985.63356__1.63356	1263000__R5EV67__BN466_01611
ERR1912985.63413__1.63413	820__A7V470__HMPREF1072_02076
ERR1912985.63476__1.63476	1160721__W0U4W5__BHW50_05260
ERR1912985.63517__1.63517	745368__A0A1T4XY03__SAMN02745178_02465
ERR1912985.63632__1.63632	387090__S0F4H1__BACCOPRO_00084
ERR1912985.63762__1.63762	820__A0A3E4VZF8__C801_00319
ERR1912985.63946__1.63946	46503__R6WYJ8__DXB85_13825
ERR1912985.64095__1.64095	28117__B0MWC6__BHV66_00965
ERR1912985.64176__1.64176	410072__R6LKC9__ERS852525_01807
ERR1912985.64390__1.64390	1262945__R6YN47__BN600_01557
ERR1912985.64406__1.64406	246787__A0A3D6ARC7__BACCELL_03328
ERR1912985.64423__1.64423	1304__F8LKN2__CYK22_02495
ERR1912985.64436__1.64436	394340__carB
ERR1912985.64568__1.64568	39492__D4MIY5__EUBSIR_00233
ERR1912985.64668__1.64668	46506__A0A108TAK3__fepA_3
ERR1912985.64784__1.64784	818__R9GZ02__C799_04453
ERR1912985.64928__1.64928	820__A0A374Q351__DXD40_05850
ERR1912985.64931__1.64931	853__A0A173YYY4__DWZ04_09420
ERR1912985.64983__1.64983	820__A0A374QGD2__ERS852421_02382
ERR1912985.64965__1.64965	310297__R5VE18__DXD04_14500
ERR1912985.65091__1.65091	46503__K5ZAK9__NCTC13052_03308
ERR1912985.65045__1.65045	310297__B5CUD7__BHV76_11070
ERR1912985.65145__1.65145	328814__GCA_004558275.1_00235
ERR1912985.65147__1.65147	1263109__GCA_000438135.1_01430
ERR1912985.65151__1.65151	246787__A0A0P0FW66__sigW_7
ERR1912985.65327__1.65327	818__A0A139L1N9__ERS852430_00647
ERR1912985.65341__1.65341	1263109__GCA_000438135.1_01430
ERR1912985.65377__1.65377	39491__A0A173VYV1__DXC13_02710
ERR1912985.65453__1.65453	301301__A0A395V957__RHOM_14115
ERR1912985.65479__1.65479	820__A0A3E4PYB0__yejM
ERR1912985.65491__1.65491	88431__A0A174A952__ugpA_1
ERR1912985.65503__1.65503	1262783__R6CI51__BN558_01145
ERR1912985.65529__1.65529	818__A0A396EA53__ERS852557_04332
ERR1912985.65756__1.65756	853__A0A173YYY4__DWZ04_09420
ERR1912985.65772__1.65772	246787__A0A0P0GM08__BcellWH2_01845
ERR1912985.65807__1.65807	39491__A0A396FKI0__DXC13_11560
ERR1912985.65914__1.65914	310297__R5VAF2__DXC17_13935
ERR1912985.65937__1.65937	1855371__A0A1U6I4E1__SAMN05216563_103130
ERR1912985.65993__1.65993	47678__R5U9Z6__HMPREF1061_03205
ERR1912985.66059__1.66059	310297__R5VVK0__BACPLE_02007
ERR1912985.66164__1.66164	820__A0A139KG60__M094_2679
ERR1912985.66388__1.66388	46228__V8C4T8__RUMLAC_02058
ERR1912985.66535__1.66535	310297__B5CV97__DXD04_03850
ERR1912985.66502__1.66502	818__A0A0P0FC49__C799_02008
ERR1912985.66551__1.66551	820__A0A139JRS5__HMPREF1073_04025
ERR1912985.66899__1.66899	328814__GCA_004558275.1_00074
ERR1912985.66945__1.66945	53345__A0A0V7Y4L8__CJZ72_06300
ERR1912985.66968__1.66968	46506__B0NRL4__HMPREF1181_00205
ERR1912985.67014__1.67014	823__A0A078TE44__DD466_14830
ERR1912985.67062__1.67062	1263006__R6LT09__BN515_01035
ERR1912985.67065__1.67065	820__A0A173WUD7__DXB48_08055
ERR1912985.67107__1.67107	28117__B0MU57__ALIPUT_00175
ERR1912985.67131__1.67131	1262927__R7EVX4__BN677_01036
ERR1912985.67168__1.67168	106588__A6NXS6__BACCAP_03021
ERR1912985.67181__1.67181	28117__B0MUX4__ALIPUT_00911
ERR1912985.67298__1.67298	818__D7I7V5__BJP75_001030
ERR1912985.67331__1.67331	28118__F9ZBV2__NCTC10826_00352
ERR1912985.67465__1.67465	820__A0A174LJB2__HMPREF1072_04112
ERR1912985.67476__1.67476	1897011__A0A1Q6RE54__BHW41_04745
ERR1912985.67581__1.67581	1160721__R6TH97__BHW50_04165
ERR1912985.67718__1.67718	310297__B5CUD7__BHV76_11070
ERR1912985.67920__1.67920	47678__R5UES3__CGC64_00760
ERR1912985.67941__1.67941	310297__R5VT57__BACPLE_00602
ERR1912985.67943__1.67943	394340__yghB
ERR1912985.67971__1.67971	1262927__R7F0L9__BN677_01682
ERR1912985.68047__1.68047	310297__R5V6Z3__BACPLE_02862
ERR1912985.68179__1.68179	46506__R5K437__DXC34_00685
ERR1912985.68276__1.68276	246787__A0A108THP8__HMPREF1062_03171
ERR1912985.68399__1.68399	46506__B0NUC3__SAMN05444283_1019
ERR1912985.68428__1.68428	246787__R6LGA6__tmoS_11
ERR1912985.68454__1.68454	1160721__R6SW95__BHW50_08895
ERR1912985.68530__1.68530	2173__A0A1D2WX19__METSMIF1_03132
ERR1912985.68578__1.68578	310297__R5W7P0__mreD
ERR1912985.68588__1.68588	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1912985.68775__1.68775	820__R9I324__HMPREF2141_02414
ERR1912985.68833__1.68833	310297__R5VWM0__DXB87_05840
ERR1912985.68943__1.68943	246787__R6KQ08__AA416_01934
ERR1912985.68945__1.68945	1304__A0A0F3HH70__CKU37_07480
ERR1912985.68990__1.68990	1262761__R6QM05__BN606_00047
ERR1912985.69402__1.69402	821__A0A0P0LFP6__C5Z04_13890
ERR1912985.69494__1.69494	1263107__GCA_000436995.1_00255
ERR1912985.69496__1.69496	853__A8SB03__C4Q21_07960
ERR1912985.69575__1.69575	328814__GCA_004558275.1_00997
